"RepoName","OwnerName","Fork","Desc","Type","SideAdmin","PrivateorNot","Size","WatchersCount","Language","HasIssues","HasProjects","HasDownloads","HasWiki","HasPages","ForksCounts","Archived","OpenIssuesCount","License","SubscribersCount","NetworkCount","CreatedAt","UpdatedAt","PushedAt","StarsCount"
"license-plate","tambet","false","Licence Plate Recognition from Pictures","User","false","false",150,36,"C++",true,true,true,true,false,27,false,1,"bsd-2-clause",10,27,"2008-10-04T09:23:34Z","2017-12-21T07:06:53Z","2015-10-11T06:00:52Z",36
"tc-greasemonkey","pob809","true","Torn City General Greasemonkey Script","User","false","false",102,2,"JavaScript",true,true,true,true,false,0,false,0,"NA",2,26,"2008-10-04T07:22:54Z","2016-05-08T14:21:40Z","2008-09-27T14:08:06Z",2
"plexigrid","dim","false","Flexible, light-weight data grid widget for Prototype.js (based on Flexigrid for JQuery library)","User","false","false",328,3,"JavaScript",true,true,true,true,false,0,false,0,"other",3,0,"2008-10-04T10:47:02Z","2016-05-08T14:21:45Z","2009-10-19T09:25:23Z",3
"social-network","vinodk","false","CONNECTING TO PEOPLE EACH OTHER","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-10-04T10:06:53Z","2016-01-04T14:17:36Z",,2
"amicitia","panterch","false","google maps api demo","User","false","false",204,2,"JavaScript",true,true,true,true,false,0,false,0,"NA",2,0,"2008-10-04T10:11:55Z","2016-05-08T14:21:44Z","2008-10-16T19:16:23Z",2
"firewall","ljsking","false","Free firewall for windows","User","false","false",344,4,"C++",true,true,true,true,false,12,false,0,"NA",7,12,"2008-10-04T10:59:01Z","2018-01-19T23:30:15Z","2008-11-05T05:43:25Z",4
"bionix","pjotrp","false","Bio packages for the Nix package system","User","false","false",88,2,"Shell",true,true,true,true,false,0,false,0,"NA",2,0,"2008-10-04T10:46:14Z","2016-05-08T14:21:45Z","2008-10-07T15:06:57Z",2
"leonardo","benschwarz","false","A simple ass, half done sparkline graph using Raphael","User","false","false",179,10,"JavaScript",true,true,true,true,false,1,false,0,"NA",3,1,"2008-10-04T11:19:47Z","2015-11-09T00:12:10Z","2009-08-30T13:16:20Z",10
"pholius","quadfolius","false","Pholius publishing system","User","false","false",84,2,"Python",true,true,true,true,false,0,false,0,"NA",2,0,"2008-10-04T11:21:13Z","2016-05-08T14:21:47Z","2008-10-23T09:28:24Z",2
"textmate-snippets","JoMilla","true","A collection of snippets I find useful","User","false","false",78,2,,true,true,true,true,false,0,false,0,"NA",2,7,"2008-10-04T07:57:13Z","2016-05-08T14:21:41Z","2008-09-04T20:47:23Z",2
"facebooker","coreyti","true","The facebooker Rails plugin","User","false","false",1144,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,219,"2008-10-04T09:43:00Z","2016-05-08T14:21:43Z","2008-10-04T19:38:14Z",2
"dvcs-presentation","dmccallum","false","Unicon Java Developer Forums presentation on distributed source control","User","false","false",5256,2,"Shell",true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-26T02:29:31Z","2016-05-08T13:57:22Z","2008-10-07T19:51:50Z",2
"bacon","chneukirchen","false","a small RSpec clone","User","false","false",84,407,"Ruby",true,true,true,true,false,62,false,8,"mit",14,62,"2008-10-04T11:34:43Z","2018-01-21T08:48:19Z","2017-07-24T16:08:46Z",407
"merb_proxy_logger","mtodd","false","Injects a proxy allowing the use of custom logging libraries and settings.","User","true","false",88,3,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-26T02:41:04Z","2016-05-08T13:57:23Z","2008-09-26T07:09:46Z",3
"panda-test","vitaly","false","code from the manual on top of empty rails app","User","false","false",144,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-10-04T11:33:12Z","2016-05-08T14:21:48Z","2008-10-04T11:33:58Z",2
"techventory","mjanous","false","Inventory control system using django.","User","false","false",88,5,"Python",true,true,true,true,false,0,false,0,"NA",3,0,"2008-09-26T03:22:21Z","2017-06-15T17:09:46Z","2008-10-08T20:27:16Z",5
"panoptibot","conorh","false","XMPP4R chatroom. Very simple chatroom for jabber services. With history, web interface and commands.","User","false","false",441,13,"Ruby",true,true,true,true,false,2,false,0,"NA",4,2,"2008-09-26T02:53:45Z","2016-05-08T13:57:23Z","2008-10-24T14:33:34Z",13
"showmeonthedock","IndyHallLabs","false","A trivial Objective-C/Cocoa application for icon developers that displays icon (.icns) files that are dropped on it, as the app's icon on the dock.","User","false","false",156,4,"Objective-C",true,true,true,true,false,0,false,0,"bsd-3-clause",3,0,"2008-09-26T03:11:06Z","2016-05-08T13:57:25Z","2008-09-26T21:31:57Z",4
"beanstalkd","brosner","true","Beanstalkd is a fast, distributed, in-memory workqueue service. Its interface is generic, but was designed for use in reducing the latency of page views in high-volume web applications by running most time-consuming tasks asynchronously.","User","false","false",466,2,"C",true,true,true,true,false,0,false,0,"gpl-3.0",1,625,"2008-09-26T03:08:43Z","2016-05-08T13:57:24Z","2008-10-26T17:13:16Z",2
"dvdkit","jallum","false","An Objective-C/Cocoa framework for reading and interpreting the contents of DVDs.","User","false","false",464,18,"Objective-C",true,true,true,true,false,0,false,0,"gpl-2.0",2,0,"2008-09-26T03:48:35Z","2017-03-27T08:18:39Z","2009-06-04T14:10:49Z",18
"collabtrac","rpardee","false","Collaboration Request/Project Tracker","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-26T03:55:06Z","2016-05-08T13:57:27Z",,2
"luajson","harningt","false","JSON parser/encoder for Lua Parses JSON using LPEG for speed and flexibility. Depending on parser/encoder options, various values are preserved as best as possible.","User","false","false",459,202,"Lua",true,true,true,true,false,36,false,6,"other",20,36,"2008-09-26T04:40:02Z","2018-01-26T10:48:50Z","2017-02-01T05:01:10Z",202
"random_collage","jtanner","false","Generate random collages for your desktop using rmagick","User","false","false",148,8,"Ruby",true,true,true,true,false,1,false,0,"NA",2,1,"2008-09-26T04:39:03Z","2016-09-21T17:51:15Z","2009-02-14T23:00:43Z",8
"box_of_rocks","keolo","false","Linux/OS X scripts, utilities, config, and dotfiles","User","false","false",1298,3,"Ruby",true,true,true,true,false,1,false,0,"NA",2,1,"2008-09-26T04:47:15Z","2016-05-08T13:57:29Z","2013-03-11T18:41:05Z",3
