"RepoName","OwnerName","Fork","Desc","Type","SideAdmin","PrivateorNot","Size","WatchersCount","Language","HasIssues","HasProjects","HasDownloads","HasWiki","HasPages","ForksCounts","Archived","OpenIssuesCount","License","SubscribersCount","NetworkCount","CreatedAt","UpdatedAt","PushedAt","StarsCount"
"psdparse","jerem","false","A python utility to parses various structures inside an Adobe Photoshop(TM) PSD format file.","User","false","false",315,97,"Python",true,true,true,true,false,18,false,1,"gpl-2.0",16,18,"2008-12-24T05:07:44Z","2017-11-19T13:33:19Z","2012-10-12T08:14:17Z",97
"google-spreadsheet-ruby","gimite","false","Ruby library to read/write Google Spreadsheet","User","false","false",239,287,"Ruby",true,true,true,true,false,56,false,3,"bsd-3-clause",9,56,"2008-12-24T05:17:42Z","2018-01-22T18:42:44Z","2017-12-24T02:14:35Z",287
"linkme","khu","false","link you with your workmate","User","false","false",1080,2,"JavaScript",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T05:23:56Z","2016-05-08T20:25:24Z","2008-12-24T05:46:46Z",2
"papagaio","aflag","false","Um kernel sem papagaiadas","User","false","false",184,2,"C",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T05:11:16Z","2016-05-08T20:25:21Z","2010-07-18T00:47:57Z",2
"misc","mmond","false","Various tools and configurations that may be useful to others","User","false","false",80,2,"Shell",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T05:16:11Z","2016-05-08T20:25:21Z","2008-12-25T16:56:33Z",2
"jekyll","technicalpickles","true","Jekyll is a blog-aware, static site generator in Ruby","User","true","false",674,3,"Ruby",true,true,true,true,false,1,false,0,"NA",2,7297,"2008-12-24T04:18:53Z","2016-12-15T09:22:25Z","2009-09-04T04:04:48Z",3
"rbiphonetest","bmabey","true","Want to write iPhone apps with unit tests? Want to write them in Ruby? ","User","false","false",165,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,7,"2008-12-24T04:48:55Z","2016-05-08T20:25:19Z","2008-12-24T05:13:42Z",2
"ichm","veryweblog","false","iChm is a CHM reader for Mac OS X","User","false","false",422,8,"Objective-C",true,true,true,true,false,64,false,0,"NA",2,64,"2008-12-24T05:58:52Z","2017-12-10T16:58:53Z","2008-11-11T15:04:22Z",8
"mock_sample","mix3","false","","User","false","false",100,2,"Java",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T06:17:37Z","2016-05-08T20:25:26Z","2008-12-24T07:07:00Z",2
"xhtml2fo","jeffrafter","false","Tools for converting XHTML to XSL:FO","User","true","false",96,4,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T05:49:41Z","2017-09-18T18:36:57Z","2008-12-24T22:53:36Z",4
"dollar-q","furf","false","A JavaScript meta-language for querying large arrays of objects","User","false","false",100,7,"JavaScript",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T05:46:36Z","2016-05-08T20:25:25Z","2009-04-16T02:21:42Z",7
"jquery-nsmToc.js","newism","false","nsm_TOC.js - A jquey plugin to create a table of contents from HTML markup.","Organization","false","false",34,5,"CSS",false,true,true,false,true,2,false,0,"NA",2,2,"2008-12-24T06:52:42Z","2016-05-08T20:25:31Z","2017-07-20T06:58:33Z",5
"jrfeedbackprovider","rentzsch","false","nonviral cocoa source for implementing an application feedback panel (for bugs, feature requests and support)","User","false","false",183,118,"Objective-C",false,true,true,true,false,14,false,0,"NA",5,14,"2008-12-24T06:48:53Z","2017-12-31T04:17:53Z","2010-07-30T20:16:34Z",118
"project-euler","gadial","false","My solutions (and half-solutions) to the problems in Project Euler","User","false","false",264,3,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T06:31:18Z","2017-11-21T01:22:38Z","2013-06-26T08:09:52Z",3
"rspec","thedarkone","true","Behaviour Driven Development framework for Ruby. Forked to fix spec_server for Rails 2.2.","User","false","false",15911,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,185,"2008-12-24T06:46:01Z","2016-05-08T20:25:28Z","2008-12-25T22:05:01Z",2
"ontheboard","jamesthepeach","true","a extensive set of tools for tracking tallys  ","User","false","false",222,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,1,"2009-01-05T04:41:39Z","2016-05-08T20:25:24Z","2008-12-31T21:36:51Z",2
"webby-reference","newtonapple","false","A simple reference system done in Webby.","User","false","false",176,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T06:57:33Z","2016-05-08T20:25:31Z","2009-06-01T23:27:32Z",2
"omikuji","abikounso","false","","User","false","false",116,2,"Python",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T07:02:55Z","2016-05-08T20:25:33Z","2009-12-07T00:01:52Z",2
"flashsnes","emcmanus","false","Super Nintendo in Adobe Flash","User","false","false",31847,59,"ActionScript",true,true,false,true,false,10,false,3,"NA",3,10,"2008-12-24T07:17:40Z","2018-01-03T13:04:04Z","2011-07-09T17:14:43Z",59
"menta","tokuhirom","false","General extlib/ for CGI applications.","User","false","false",1979,25,"Perl",true,true,true,true,false,1,false,0,"NA",5,1,"2008-12-24T07:00:26Z","2016-05-08T20:25:32Z","2013-03-12T07:31:14Z",25
"bookmarkr.us","ngungo","false","Personal Bookmark Repository","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T07:48:51Z","2016-05-08T20:25:35Z",,2
"sample2","hychanhan","false","sample2 test","User","false","false",80,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T07:07:05Z","2016-05-08T20:25:34Z","2008-12-24T09:24:42Z",2
"cgi-extlib-perl","tokuhirom","false","General extlib/ for Perl CGI applications.","User","false","false",3909,10,"Perl",true,true,true,true,false,1,false,0,"NA",2,1,"2008-12-24T07:01:32Z","2016-05-08T20:25:32Z","2011-04-11T10:31:32Z",10
"libm3torrent","m3lawren","false","","User","false","false",120,2,"C++",true,true,true,true,false,0,false,0,"mit",2,0,"2008-12-24T07:44:18Z","2016-05-08T20:25:35Z","2009-01-10T05:32:41Z",2
"jquery-upload-progress","dasdib","true","Upload progress bar working with apache, nginx and lighttpd upload progress modules","User","false","false",96,2,,true,true,true,true,false,0,false,0,"NA",2,65,"2008-12-24T06:47:30Z","2016-05-08T20:25:29Z","2008-12-24T06:47:31Z",2
"dhonn","dhonn","false","dhonn test","User","false","false",116,1,"C",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T08:06:35Z","2016-05-08T20:25:37Z","2014-12-11T23:33:01Z",1
"adhearsion-website","jicksta","false","Official Adhearsion.com website","User","false","false",1827,5,"JavaScript",true,true,true,true,true,13,false,0,"NA",2,13,"2008-12-24T08:30:39Z","2016-05-08T20:25:39Z","2009-05-06T20:54:23Z",5
"capify_slicehost","sandro","false","Capistrano script to setup an Ubuntu slice from slicehost and install a rails stack","User","false","false",100,12,,true,true,true,true,false,0,false,1,"NA",2,0,"2008-12-24T08:03:24Z","2017-11-11T04:24:09Z","2009-01-03T17:42:20Z",12
"web","isitchristmas","false","Main site.","Organization","false","false",13939,189,"JavaScript",true,true,true,true,false,50,false,25,"mit",9,50,"2008-12-24T08:27:19Z","2017-12-27T06:00:59Z","2017-12-26T16:14:11Z",189
"minino","boube","false","Galpon-minino metapackage repositorie","User","false","false",6172,2,"Python",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T08:51:14Z","2016-05-08T20:25:40Z","2008-12-24T10:59:58Z",2
"token_generator","sunnycmf","true","Token generator plugin","User","false","false",82,1,"Ruby",true,true,true,true,false,0,false,0,"NA",1,5,"2008-12-24T06:25:40Z","2016-05-08T20:25:27Z","2008-12-24T06:25:40Z",1
"rspec-rails","thedarkone","true","RSpec's official Ruby on Rails plugin. Forked to fix spec_server for Rails 2.2.","User","false","false",14850,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,78,"2008-12-24T06:46:32Z","2016-05-08T20:25:29Z","2008-12-26T00:55:16Z",2
"mbmail","tmtysk","false","MbMail is a rails-plugin for handling mails for mobile-phone in Japan","User","false","false",148,11,"Ruby",true,true,true,true,false,0,false,0,"mit",2,0,"2008-12-24T08:32:09Z","2016-05-08T20:25:39Z","2009-12-26T17:23:51Z",11
"twoot","travisjeffery","true","An open source light-weight OS X twitter client based on jQuery and Fluid","User","false","false",201,6,"JavaScript",true,true,true,true,true,2,false,0,"NA",2,15,"2008-12-24T08:55:46Z","2016-05-08T20:25:40Z","2009-04-19T23:23:19Z",6
"ddraw","djpnewton","false","","User","false","false",3476,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T09:22:52Z","2016-05-08T20:25:43Z","2008-12-24T09:22:53Z",2
"unamb-custom","luqui","false","Functional concurrency with unambiguous choice, using a custom scheduler.","User","false","false",88,2,"Haskell",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T09:14:11Z","2016-05-08T20:25:42Z","2008-12-24T12:31:30Z",2
"chordal","kevinclark","false","A library in Io for generating chords","User","false","false",84,7,"Io",true,true,true,true,false,1,false,0,"NA",2,1,"2008-12-24T09:30:28Z","2016-05-08T20:25:43Z","2008-12-25T05:06:25Z",7
"tree_select","wanglian","false","form select helper for tree-like data structure ","User","false","false",88,2,"Ruby",true,true,true,true,false,0,false,0,"mit",1,0,"2008-12-24T09:40:57Z","2016-05-08T20:25:44Z","2008-12-29T06:04:44Z",2
"libharu","libharu","false","libharu - free PDF library","Organization","false","false",32454,684,"C",true,true,true,true,true,257,false,123,"other",90,257,"2008-12-24T09:01:25Z","2018-02-02T15:35:55Z","2017-12-20T09:25:47Z",684
"not","iain","false","Syntactic sugar for negating any results: @foo.not.nil?","User","false","false",104,6,"Ruby",true,true,true,true,true,0,false,0,"NA",2,0,"2008-12-24T09:52:57Z","2017-08-26T19:46:01Z","2008-12-24T20:16:54Z",6
"scriptaculous","shivam","true","script.aculo.us is an open-source JavaScript framework for visual effects and interface behaviours.","User","false","false",1510,2,"JavaScript",true,true,true,true,false,0,false,0,"mit",2,516,"2008-12-24T08:02:27Z","2016-05-08T20:25:36Z","2008-11-20T16:07:24Z",2
"codeigniter-wurfl","simonmaddox","false","A CodeIgniter wrapper class for the new WURFL API","User","false","false",203,10,"PHP",true,true,true,true,false,2,false,0,"NA",2,2,"2008-12-24T10:15:31Z","2016-05-08T20:25:46Z","2008-12-24T10:27:10Z",10
"rubyonrails.co.in","bansalakhil","false","","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T10:42:01Z","2016-05-08T20:25:47Z",,2
"knoboo","knoboo","false","Interactive Programming Notebook for the Web Browser","User","false","false",1128,4,"Python",true,true,true,true,false,0,false,0,"NA",4,0,"2008-12-24T09:48:26Z","2016-05-08T20:25:45Z","2009-05-25T08:38:22Z",4
"puppet-network","puzzle","false","network config for puppet","Organization","false","false",83,4,"Puppet",true,true,true,true,false,0,false,0,"isc",2,0,"2008-12-24T11:07:15Z","2016-07-26T16:14:37Z","2008-12-24T11:07:15Z",4
"raweb","dhoss","false","Resident/Administrative application for Campus Village Apartments","User","false","false",176,2,"Perl",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-24T11:21:22Z","2017-08-16T17:39:03Z","2009-01-01T01:04:17Z",2
"greed","cyberfox","false","An extremely simple Google Reader API using HTTParty.","User","false","false",84,2,"Ruby",true,true,true,true,true,0,false,0,"NA",2,0,"2008-12-24T10:29:49Z","2016-05-08T20:25:46Z","2008-12-24T12:19:48Z",2
"rdig","jkraemer","false","Crawler and content extractor for building a full text index of a website's contents. Uses Ferret for indexing.","User","false","false",345,17,"Ruby",true,true,true,true,false,4,false,0,"mit",4,4,"2008-12-24T11:26:26Z","2016-10-26T11:56:28Z","2012-04-11T16:54:56Z",17
"r18n","ai","false","I18n tool to translate your Ruby application.","User","false","false",1519,502,"Ruby",true,true,false,false,false,75,false,8,"NA",13,75,"2008-12-24T11:15:15Z","2018-01-18T09:18:00Z","2018-01-16T16:43:16Z",502
"ocsiblog","mfp","false","Stand-alone, minimalistic blogging engine powered by the Ocsigen web server + framework for OCaml.","User","false","false",157,91,"OCaml",true,true,true,true,false,7,false,0,"lgpl-2.1",4,7,"2008-12-24T11:40:44Z","2017-12-18T19:23:32Z","2009-04-13T15:52:36Z",91
"pretty_flash","rpheath","false","Rails plugin: provides reusable (and pretty) flash messages.","User","false","false",245,30,"Ruby",true,true,true,true,false,7,false,1,"mit",1,7,"2008-12-30T17:12:56Z","2017-05-04T17:44:54Z","2011-08-31T10:00:59Z",30
"newf","lucky","false","A New (web) Framework for Python","User","false","false",264,52,"Python",true,true,true,true,false,5,false,0,"mit",2,5,"2008-12-30T17:18:21Z","2016-12-28T16:29:33Z","2010-01-26T20:33:02Z",52
"ceop","jlillywh","false","Open Source Water Resources Engineering Tools","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-30T17:41:44Z","2016-05-08T20:51:33Z",,2
"cyrus-imapd","brong","false","My git clone of the Cyrus CVS repository","User","false","false",48127,49,"C",true,true,true,true,false,8,false,4,"other",10,8,"2008-12-24T11:56:24Z","2018-01-29T12:04:38Z","2018-01-05T04:59:32Z",49
"niky81.github.com","nicolasacchi","false","Github Home Page","User","false","false",8,2,"CSS",true,true,true,true,true,0,false,0,"NA",2,0,"2008-12-30T17:34:23Z","2016-11-18T11:07:55Z","2016-11-18T11:14:07Z",2
"test2","BillyCrook","false","test","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-30T18:12:57Z","2016-05-08T20:51:35Z",,2
"Appetizr","Sebu","false","Rails meets shoes and some_gui - An MVC approach for desktop apps inspired by RoR ","User","false","false",496,8,"Ruby",true,true,true,true,true,0,false,0,"NA",2,0,"2008-12-30T17:42:34Z","2016-05-08T20:51:34Z","2012-10-13T20:54:48Z",8
"coolpreview","scriptbots","false","hacking","User","false","false",228,3,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-30T17:38:20Z","2017-12-31T16:38:13Z","2008-12-30T17:39:25Z",3
"localization_scopes","arnodirlam","false","This plugin adds the helper methods with_scope, with_context_scope and tc for scope management of the Rails core I18n.","User","false","false",88,4,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-30T18:27:40Z","2016-05-08T20:51:37Z","2009-01-18T14:40:43Z",4
"holidays","holidays","false","A collection of Ruby methods to deal with statutory and other holidays.  You deserve a holiday!","Organization","false","false",1608,427,"Ruby",true,true,true,false,false,211,false,13,"mit",18,211,"2008-12-30T18:33:59Z","2018-02-01T07:35:42Z","2018-01-28T06:19:28Z",427
"foxmarks","scriptbots","false","hacking","User","false","false",516,3,"JavaScript",true,true,true,true,false,0,false,0,"NA",3,0,"2008-12-30T17:43:39Z","2016-05-08T20:51:35Z","2008-12-30T18:00:12Z",3
"annotate_models","bendycode","true","Git repo for Dave Thomas's AnnotateModels plugin, with some improvings","User","false","false",108,4,"Ruby",true,true,true,true,false,3,false,1,"other",4,15,"2008-12-30T17:13:18Z","2016-05-08T20:51:28Z","2010-02-17T14:40:52Z",4
"pomni","wojas","true","Learning tool based on spaced repetition technique","User","false","false",3731,2,"Python",true,true,true,true,false,0,false,0,"NA",2,4,"2008-12-30T19:09:11Z","2016-05-08T20:51:41Z","2008-12-30T19:12:49Z",2
"Survival-game","Sajfer","false","A zombie game written in pygame","User","false","false",384,5,"Python",true,true,true,true,false,0,false,3,"NA",2,0,"2008-12-30T19:01:45Z","2017-05-11T05:51:30Z","2017-06-24T10:11:58Z",5
