"RepoName","OwnerName","Fork","Desc","Type","SideAdmin","PrivateorNot","Size","WatchersCount","Language","HasIssues","HasProjects","HasDownloads","HasWiki","HasPages","ForksCounts","Archived","OpenIssuesCount","License","SubscribersCount","NetworkCount","CreatedAt","UpdatedAt","PushedAt","StarsCount"
"gsa-prototype","jnewland","false","Prototype/Javascript wrapper for the Google Search Appliance Search Protocol. Fancy cross-domain JSON support included.","User","true","false",252,9,"JavaScript",true,true,true,true,false,4,false,0,"mit",2,4,"2008-01-25T03:17:08Z","2017-09-10T08:24:42Z","2008-03-26T19:09:36Z",9
"resource_controller","jamesgolick","false","Rails RESTful controller abstraction plugin.","User","false","false",776,510,"Ruby",true,true,true,true,false,89,false,11,"mit",3,89,"2008-01-19T22:55:05Z","2018-01-01T15:02:00Z","2011-09-28T09:16:23Z",510
"duplikate","technoweenie","false","Syncs one directory to another (example: a git project to an svn repo)","User","false","false",97,23,"Ruby",false,true,true,true,false,2,false,0,"NA",2,2,"2008-01-25T20:21:40Z","2017-07-25T13:12:56Z","2008-04-10T14:51:49Z",23
"markaby","jamesgolick","false","Markaby patched to run on rails 2.0.2","User","false","false",160,20,"Ruby",true,true,true,true,false,7,false,0,"NA",3,7,"2008-01-21T06:45:20Z","2017-07-12T20:10:40Z","2008-03-26T19:09:21Z",20
"lazy_record","jnewland","false","Proof of concept Lazy-Loading for ActiveRecord. Inspired by the 'kickers' of Ambition.","User","true","false",91,10,"Ruby",true,true,true,true,false,1,false,0,"mit",3,1,"2008-01-27T02:42:01Z","2017-07-25T13:12:56Z","2008-03-26T19:09:46Z",10
"gsa-feeds","jnewland","false","A Ruby wrapper for the Google Search Appliance Feeds Protocol","User","true","false",122,4,"Ruby",true,true,true,true,false,1,false,0,"mit",2,1,"2008-01-27T02:47:54Z","2017-07-25T13:12:56Z","2008-03-26T19:09:46Z",4
"mofo","defunkt","false","Mofo was a fast and simple microformat parser, based on a concise DSL and Hpricot. No longer maintained.","User","true","false",223,87,"JavaScript",false,true,false,false,false,17,false,1,"mit",4,17,"2008-01-27T07:06:40Z","2017-07-19T05:16:22Z","2010-03-09T03:04:28Z",87
"sinatra","bmizerany","true","(offically at github.com/sinatra/sinatra) Classy web-development dressed in a DSL","User","false","false",7905,950,"Ruby",true,true,true,true,false,1,false,2,"mit",34,1761,"2008-01-24T04:49:54Z","2018-02-01T00:43:47Z","2018-01-16T03:03:00Z",950
"votigoto","jnewland","false","Ruby API wrapper for the TiVoToGo protocol. Use it to access a list of recorded shows and programs on your Tivo.","User","true","false",116,8,"Ruby",true,true,true,true,false,1,false,0,"mit",3,1,"2008-01-27T02:50:24Z","2017-07-25T13:12:56Z","2008-03-26T19:09:47Z",8
"xhtmlize","jnewland","false","Rails helper to XHTML-ize chunks of user submitted HTML. For the standardista in all of us","User","true","false",90,10,"Ruby",true,true,true,true,false,1,false,0,"mit",2,1,"2008-01-27T17:15:27Z","2017-07-25T13:12:56Z","2008-03-26T19:09:49Z",10
"ruby-git","ruby-git","false","Ruby/Git is a Ruby library that can be used to create, read and manipulate Git repositories by wrapping system calls to the git binary.","Organization","false","false",638,1274,"Ruby",true,true,true,true,false,393,false,184,"mit",35,393,"2008-01-27T17:23:23Z","2018-01-31T13:32:40Z","2018-02-01T06:55:45Z",1274
"simply_versioned","mmower","false","A simple, non-invasive, approach to versioning ActiveRecord models","User","false","false",661,42,"Ruby",true,true,true,true,false,5,false,0,"mit",3,5,"2008-01-28T20:19:14Z","2017-07-25T13:12:56Z","2008-03-26T19:09:50Z",42
"bmhsearch","ezmobius","false","Fast string searcher, useful for multi-part post parsing","User","false","false",102,7,"C",true,true,true,true,false,2,false,1,"other",1,2,"2008-01-28T02:22:50Z","2017-07-25T13:12:56Z","2008-03-26T19:09:49Z",7
"mofo","uggedal","true","Mofo is a fast and simple microformat parser, based on a concise DSL and Hpricot.","User","false","false",213,3,"JavaScript",true,true,true,true,false,1,false,0,"mit",2,17,"2008-01-27T07:06:40Z","2017-07-25T13:12:56Z","2008-03-26T16:48:21Z",3
"gchart","abhay","false","GChart exposes the Google Chart API (http://code.google.com/apis/chart) via a friendly Ruby interface. It can generate the URL for a given chart (for webpage use), or download the generated PNG (for offline use).","User","false","false",119,35,"Ruby",true,true,true,true,false,13,false,0,"NA",2,13,"2008-01-28T21:23:10Z","2018-01-22T17:26:57Z","2008-05-08T22:20:24Z",35
"calais","abhay","false","A Ruby interface to the Open Calais API (http://opencalais.com)","User","false","false",349,134,"Ruby",false,true,true,false,false,51,false,6,"mit",6,51,"2008-01-29T04:10:12Z","2017-08-22T03:56:16Z","2014-04-22T03:30:10Z",134
"chronic","mojombo","false","Chronic is a pure Ruby natural language date parser.","User","false","false",681,2802,"Ruby",true,true,true,true,false,394,false,125,"mit",80,394,"2008-01-29T06:48:49Z","2018-02-02T04:10:15Z","2018-01-12T17:41:10Z",2802
"schemr","benburkert","false","A DSL for creating schema documents in ruby","User","false","false",100,4,"Ruby",true,true,true,true,false,0,false,0,"NA",1,0,"2008-01-28T23:52:14Z","2017-07-25T13:12:56Z","2008-03-26T19:09:50Z",4
"git-wiki","sr","false","A quick & dirty git-powered Sinatra wiki","User","false","false",2350,531,"Ruby",true,true,true,true,false,246,false,8,"NA",21,246,"2008-01-29T20:39:42Z","2017-12-19T08:07:10Z","2016-06-08T22:22:28Z",531
"signal-wiki","queso","false","The easy to use rails wiki","User","false","false",3438,70,"Ruby",true,true,true,true,false,13,false,2,"mit",3,13,"2008-01-30T19:57:12Z","2017-11-13T14:01:02Z","2017-07-04T11:09:34Z",70
"low-pro-for-jquery","danwrong","false","A jQuery plugin version of the Low Pro behavior framework.","User","false","false",350,135,"JavaScript",true,true,true,true,false,15,false,2,"mit",5,15,"2008-01-31T14:11:27Z","2017-07-10T09:46:37Z","2012-01-18T23:14:35Z",135
"dst","sr","false","todo-list manager I wrote back in 2008 with the help of Gregory Brown in order to learn Ruby and TDD","User","false","false",92,7,"Ruby",true,true,true,true,false,1,false,1,"mit",2,1,"2008-01-31T17:55:46Z","2017-07-25T13:12:56Z","2008-03-26T19:10:37Z",7
"yaws","mojombo","false","YAWS is an erlang web server","User","false","false",808,38,"Erlang",true,true,true,true,false,8,false,1,"bsd-3-clause",4,8,"2008-01-31T19:10:07Z","2017-11-13T14:01:02Z","2008-03-26T19:10:37Z",38
"tasks","sr","false","Some more or less useful rake tasks. Includes tasks to work with git-cvs, convert an Atom collection to a blog, post to an AtomPub server and more.","User","false","false",88,5,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-01-31T21:45:16Z","2017-12-21T20:19:33Z","2008-03-26T19:10:38Z",5
"ruby-on-rails-tmbundle","drnic","false","Ruby on Rails TextMate bundle [Learn it with PeepCode - http://peepcode.com/products/textmate-for-rails-2]","User","false","false",2337,915,"Ruby",true,true,true,true,false,152,false,32,"mit",12,152,"2008-01-30T23:20:38Z","2018-01-18T18:54:36Z","2011-10-03T12:43:32Z",915
"yaws","KirinDave","true","YAWS is an erlang web server","User","false","false",817,7,"Erlang",true,true,true,true,false,1,false,0,"bsd-3-clause",2,8,"2008-01-31T19:10:07Z","2017-07-25T13:12:56Z","2008-03-26T19:10:37Z",7
"ruby-on-rails-tmbundle","lawrencepit","true","Ruby on Rails TextMate bundle [master branch is svn trunk; patches to drnicwilliams@gmail.com]","User","false","false",,,,,,,,,,,,"NA",,,,,,
"merblogger","wayneeseguin","false","A Merb Blogging &amp; Publishing Platform using Merb, DataMapper, haml and jQuery.","User","false","false",6900,18,"JavaScript",true,true,true,true,false,3,false,1,"NA",5,3,"2008-02-01T16:27:17Z","2017-07-25T13:12:56Z","2009-01-22T14:33:27Z",18
"amazon-ec2","grempe","false","A Ruby Gem that gives you full access to several of the Amazon Web Services API from your Ruby/Ruby on Rails apps","User","false","false",2628,434,"Ruby",false,true,true,false,false,115,false,26,"other",13,115,"2008-02-01T04:27:00Z","2018-01-31T12:59:39Z","2016-09-13T15:53:25Z",434
"merb-core","wayneeseguin","true","Merb Core: All you need. None you don't.","User","false","false",284,4,"Ruby",true,true,true,true,false,0,false,0,"mit",2,54,"2008-01-12T05:50:53Z","2017-07-25T13:12:56Z","2008-01-31T16:43:16Z",4
"alogr","wayneeseguin","false","AlogR is a threadsafe non-blocking asynchronous configurable logger for Ruby.","User","false","false",124,10,"Ruby",true,true,true,true,false,1,false,1,"other",2,1,"2008-02-01T16:36:54Z","2017-07-25T13:12:56Z","2008-03-26T19:10:50Z",10
"merbtastic","wayneeseguin","false","Merb + Webgen CMS system that has dynamic routing, Nginx config and static site generation with haml/sass/erb/... support.","User","false","false",80,4,,true,true,true,true,false,1,false,0,"NA",2,1,"2008-02-01T16:34:14Z","2017-07-25T13:12:56Z","2008-03-26T19:10:50Z",4
"autozest","wayneeseguin","false","AutoZest is an autotest addon that: * automated growl installation * generation of .autotest with growl & autozest config * generation of .autozest.yml config file * autozest.sqlite3 database file for pulling random messages based on severity","User","false","false",276,6,"Ruby",true,true,true,true,false,1,false,1,"other",3,1,"2008-02-01T16:37:51Z","2017-07-25T13:12:56Z","2008-03-26T19:10:50Z",6
"rnginx","wayneeseguin","false","Command line utility and library for working with Nginx configuration scripts.","User","false","false",88,5,"Ruby",true,true,true,true,false,1,false,0,"NA",2,1,"2008-02-01T16:40:04Z","2017-07-25T13:12:56Z","2008-03-26T19:10:51Z",5
"switchpipe","peterc","false","SwitchPipe is a backend process manager and HTTP proxy that makes (especially Ruby) web app deployment simple. NOW OBSOLETE. DO NOT USE.","User","false","false",104,12,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-02-02T01:01:53Z","2017-07-25T13:12:56Z","2008-04-13T21:39:52Z",12
"arc","hornbeck","false","My arc repo","User","false","false",132,7,"Arc",true,true,true,true,false,3,false,0,"other",2,3,"2008-02-02T03:05:31Z","2017-07-12T20:10:41Z","2008-03-26T19:10:51Z",7
"sequel","wayneeseguin","false","Sequel ORM","User","false","false",809,11,"Ruby",true,true,true,true,false,2,false,0,"NA",3,2,"2008-02-01T16:43:31Z","2017-07-25T13:12:56Z","2008-03-26T19:10:51Z",11
"ebay4r","up_the_irons","false","eBay4R is a Ruby wrapper for eBay's Web Services SOAP API","User","false","false",464,31,"Ruby",true,true,true,true,false,6,false,0,"gpl-2.0",4,6,"2008-02-02T11:02:50Z","2017-07-25T13:12:56Z","2017-07-28T12:05:30Z",31
"ruby-on-rails-tmbundle","mattetti","true","Ruby on Rails TextMate bundle [master branch is svn trunk; patches to drnicwilliams@gmail.com]","User","false","false",353,4,"Ruby",true,true,true,true,false,0,false,0,"mit",1,152,"2008-01-30T23:20:38Z","2017-07-25T13:12:56Z","2008-03-26T19:10:38Z",4
"merb-plugins","wycats","false","Merb Plugins: Even more modules to hook up your Merb installation","User","false","false",7064,213,"JavaScript",true,true,true,true,false,70,false,2,"NA",13,70,"2008-02-02T11:28:47Z","2017-08-22T03:56:19Z","2009-02-24T23:57:04Z",213
"fitter_happier","atmos","false","A Rails Plugin for adding a simple health check to your application","User","false","false",135,5,"Ruby",false,true,true,false,false,2,false,1,"mit",4,2,"2008-02-02T20:59:44Z","2016-07-31T21:55:44Z","2010-11-30T20:28:55Z",5
"ambitious_activeldap","defunkt","false","Ambition adapter for ActiveLdap","User","true","false",96,6,"Ruby",true,true,true,true,false,2,false,0,"mit",1,2,"2008-01-30T19:20:08Z","2017-07-12T20:10:41Z","2008-03-26T19:10:57Z",6
"simply_versioned","bmizerany","true","A simple, non-invasive, approach to versioning ActiveRecord models","User","false","false",521,6,"Ruby",true,true,true,true,false,1,false,0,"mit",2,5,"2008-01-28T20:19:14Z","2017-07-25T13:12:56Z","2008-02-01T22:54:01Z",6
"oebfare","brosner","false","my personal blog written with django","User","false","false",2826,43,"JavaScript",true,true,true,true,false,5,false,0,"NA",1,5,"2008-02-02T22:26:41Z","2017-07-25T13:12:57Z","2010-05-17T02:09:17Z",43
"rorem","jnicklas","false","Rorem is a random data generator","User","false","false",240,5,"Ruby",true,true,true,true,false,1,false,0,"mit",2,1,"2008-02-03T20:45:29Z","2017-07-25T13:12:57Z","2008-07-27T17:32:42Z",5
"credit_card_tools","up_the_irons","false","Tools for processing credit cards on the command line","User","false","false",92,8,"Ruby",true,true,true,true,false,3,false,0,"gpl-2.0",2,3,"2008-02-03T12:37:18Z","2017-11-28T20:51:24Z","2008-03-26T19:11:23Z",8
"uploadcolumn","jnicklas","false","UploadColumn is no longer maintained, check out CarrierWave for an alternative","User","false","false",1254,32,"Ruby",false,true,true,false,false,5,false,1,"mit",2,5,"2008-02-03T21:23:05Z","2017-07-25T13:12:57Z","2008-06-25T10:20:30Z",32
"ram","up_the_irons","false","Ruby Asset Manager","User","false","false",2704,7,"Ruby",true,true,true,true,false,0,false,0,"mit",3,0,"2008-02-02T12:17:56Z","2017-07-25T13:12:56Z","2008-03-26T19:10:53Z",7
"braid","cristibalan","false","Simple tool to help track vendor branches in a Git repository.","User","false","false",534,418,"Ruby",true,true,true,false,true,32,false,11,"mit",10,32,"2008-02-03T21:14:46Z","2018-01-27T09:55:07Z","2018-01-01T04:03:16Z",418
"rack-mirror","chneukirchen","false","OUTDATED mirror of Rack's darcs repository, use github.com/chneukirchen/rack","User","false","false",313,8,"Ruby",true,true,true,true,false,3,false,0,"mit",3,3,"2008-02-03T23:14:52Z","2017-07-25T13:12:57Z","2008-05-25T14:36:52Z",8
"coset-mirror","chneukirchen","false","(experimental) Mirror of the coset darcs repository","User","false","false",90,9,"Ruby",true,true,true,true,false,0,false,0,"NA",3,0,"2008-02-03T23:22:22Z","2017-07-25T13:12:57Z","2008-03-26T19:11:40Z",9
"gitsum","chneukirchen","false","basic darcsum feelalike for Git","User","false","false",96,60,"Emacs Lisp",true,true,true,true,false,12,false,1,"NA",7,12,"2008-02-04T12:17:55Z","2018-01-21T02:24:24Z","2017-01-07T13:53:28Z",60
"eycap","engineyard","false","Engine Yard specific capistrano recipes","Organization","false","false",1112,121,"Ruby",true,true,true,true,false,54,false,4,"NA",112,54,"2008-02-04T11:37:14Z","2017-11-14T14:17:47Z","2014-10-15T19:04:14Z",121
"javascript-unittest-tmbundle","drnic","false","JavaScript Unit Test TextMate Bundle [for prototype's unittest.js library]","User","false","false",107,14,,true,true,true,true,false,3,false,0,"NA",1,3,"2008-02-04T05:28:02Z","2017-07-25T13:12:57Z","2009-03-21T08:02:25Z",14
"ruby-on-rails-tmbundle","simonjefford","true","Ruby on Rails TextMate bundle [master branch is svn trunk; patches to drnicwilliams@gmail.com]","User","false","false",771,4,"Ruby",true,true,true,true,false,0,false,0,"mit",1,152,"2008-01-30T23:20:38Z","2017-07-25T13:12:57Z","2008-03-26T19:11:39Z",4
"sequel-model","wayneeseguin","false","Sequel::Model (No longer working on this project)","User","false","false",880,5,"Ruby",true,true,true,true,false,1,false,0,"mit",3,1,"2008-02-05T14:45:47Z","2017-07-25T13:12:57Z","2008-03-26T19:11:58Z",5
"blerb-core","hornbeck","false","blerb running on merb-core","User","false","false",1176,27,"Ruby",true,true,true,true,false,2,false,0,"NA",3,2,"2008-02-06T13:50:43Z","2017-07-25T13:12:57Z","2008-03-26T19:12:03Z",27
"bus-scheme","technomancy","false","a Scheme written in Ruby, but implemented on the bus!","User","false","false",333,33,"Ruby",true,true,true,true,false,5,true,0,"bsd-3-clause",3,5,"2008-02-06T18:28:52Z","2018-01-22T20:49:16Z","2008-10-28T05:12:44Z",33
"god","kevinclark","true","Ruby process monitor","User","false","false",926,4,"Ruby",true,true,true,true,false,0,false,0,"NA",2,481,"2008-01-13T05:16:23Z","2017-07-25T13:12:57Z","2008-06-30T21:03:00Z",4
"javascript-bits","Caged","false","Useful pieces of JavaScript.  Some old, some new.","User","true","false",182,31,"JavaScript",true,true,true,true,false,1,false,0,"NA",1,1,"2008-02-06T21:24:46Z","2017-07-25T13:12:57Z","2008-03-26T19:12:18Z",31
"groomlake","Caged","false","Ruby parsers for some Adobe file formats.","User","true","false",10170,5,"Ruby",true,true,true,true,false,0,false,0,"NA",1,0,"2008-02-06T21:30:46Z","2017-07-25T13:12:57Z","2010-05-07T02:53:37Z",5
"forgery","sevenwire","false","Easy and customizable generation of forged data.","Organization","false","false",472,762,"Ruby",true,true,false,true,true,101,false,6,"mit",17,101,"2008-02-06T22:33:31Z","2018-02-02T00:48:16Z","2017-12-05T06:40:52Z",762
"soup","lazyatom","false","I suppose it's a document database. Or a tuple store. But really, it's just data sloshing around, waiting to be used.","User","false","false",164,19,"Ruby",true,true,true,true,false,6,false,0,"NA",3,6,"2008-02-07T17:04:58Z","2017-09-24T13:23:13Z","2017-03-05T12:47:10Z",19
"django-mptt","brosner","true","utilities for implementing a modified pre-order traversal tree in django","User","false","false",548,59,"Python",true,true,true,true,false,2,false,0,"mit",1,334,"2008-02-06T17:37:55Z","2017-12-20T13:58:36Z","2010-05-05T02:46:17Z",59
"ambitious-sphinx","technicalpickles","false","Ambition adapter for Sphinx","User","true","false",148,13,"Ruby",true,true,true,true,false,2,false,0,"mit",2,2,"2008-02-07T05:38:41Z","2017-07-12T20:10:41Z","2008-03-26T19:12:32Z",13
"rails","josh","true","Ruby on Rails","User","true","false",117608,31,"Ruby",false,false,false,false,false,4,true,0,"NA",1,15589,"2008-02-07T23:35:21Z","2018-01-03T02:39:44Z","2015-03-13T17:44:09Z",31
"backpacking","cdcarter","false","An Io web framework of sorts","User","false","false",33,53,"Io",true,true,true,true,false,5,false,0,"mit",4,5,"2008-02-08T03:55:18Z","2017-12-19T15:51:09Z","2015-11-21T07:33:09Z",53
"starling","bs","false","Starling Message Queue","User","false","false",112,22,"Ruby",true,true,true,true,false,2,false,1,"mit",1,2,"2008-02-08T22:52:06Z","2017-07-25T13:12:57Z","2017-07-16T11:02:58Z",22
"capsize","jnewland","false","A Capistrano extension for managing and running your app on Amazon EC2.","User","true","false",253,40,"Ruby",true,true,true,true,false,13,false,2,"other",2,13,"2008-02-08T12:12:11Z","2017-11-13T14:01:02Z","2017-09-27T00:14:17Z",40
"awesomeness","collectiveidea","false","Collective Idea's Awesomeness.  A collection of useful Rails bits and pieces.","Organization","false","false",178,47,"Ruby",true,true,true,true,false,2,false,0,"NA",7,2,"2008-02-09T15:44:22Z","2017-08-23T14:30:38Z","2010-11-19T01:00:53Z",47
"ape","sr","false","The Atom Protocol Exerciser","User","false","false",368,10,"Ruby",true,true,true,true,false,0,false,1,"mit",2,0,"2008-02-09T13:46:14Z","2017-11-25T07:19:41Z","2008-06-03T18:19:26Z",10
"acts_as_geocodable","collectiveidea","false","Simple geocoding for Active Record models","Organization","false","false",278,205,"Ruby",true,true,true,false,false,34,false,2,"mit",14,34,"2008-02-09T16:20:11Z","2017-10-12T17:03:47Z","2017-06-03T18:41:05Z",205
"audited","collectiveidea","false","Audited (formerly acts_as_audited) is an ORM extension that logs all changes to your Rails models.","Organization","false","false",737,2046,"Ruby",true,true,true,false,false,454,false,105,"mit",39,454,"2008-02-09T16:14:05Z","2018-02-02T19:36:59Z","2018-02-01T17:21:51Z",2046
"acts_as_money","collectiveidea","false","an Active Record plugin that makes it easier to work with the money gem","Organization","false","false",97,43,"Ruby",true,true,true,true,false,15,false,0,"NA",7,15,"2008-02-09T16:22:42Z","2017-12-23T21:52:37Z","2008-11-19T21:33:32Z",43
"calendar_builder","collectiveidea","false","","Organization","false","false",188,41,"Ruby",true,true,true,true,false,5,false,1,"NA",7,5,"2008-02-09T16:36:15Z","2017-07-25T13:12:57Z","2018-01-21T12:17:00Z",41
"clear_empty_attributes","collectiveidea","false","When Active Record objects are saved from a form, empty fields are saved as empty strings instead of nil.  This kills most validations.","Organization","false","false",103,7,"Ruby",true,true,true,true,false,4,false,0,"NA",7,4,"2008-02-09T16:39:13Z","2017-07-25T13:12:57Z","2009-12-14T00:07:13Z",7
"css_naked_day","collectiveidea","false","A Rails plugin that disables all CSS on CSS Naked Day","Organization","false","false",88,3,"Ruby",true,true,true,true,false,0,false,0,"mit",7,0,"2008-02-09T16:46:17Z","2017-07-25T13:12:57Z","2009-04-06T03:07:30Z",3
"god","kevinclark","true","Ruby process monitor","User","false","false",926,4,"Ruby",true,true,true,true,false,0,false,0,"NA",2,481,"2008-01-13T05:16:23Z","2017-07-25T13:12:57Z","2008-06-30T21:03:00Z",4
"blerb-core","hornbeck","false","blerb running on merb-core","User","false","false",1176,27,"Ruby",true,true,true,true,false,2,false,0,"NA",3,2,"2008-02-06T13:50:43Z","2017-07-25T13:12:57Z","2008-03-26T19:12:03Z",27
"bus-scheme","technomancy","false","a Scheme written in Ruby, but implemented on the bus!","User","false","false",333,33,"Ruby",true,true,true,true,false,5,true,0,"bsd-3-clause",3,5,"2008-02-06T18:28:52Z","2018-01-22T20:49:16Z","2008-10-28T05:12:44Z",33
"javascript-bits","Caged","false","Useful pieces of JavaScript.  Some old, some new.","User","true","false",182,31,"JavaScript",true,true,true,true,false,1,false,0,"NA",1,1,"2008-02-06T21:24:46Z","2017-07-25T13:12:57Z","2008-03-26T19:12:18Z",31
"django-mptt","brosner","true","utilities for implementing a modified pre-order traversal tree in django","User","false","false",548,59,"Python",true,true,true,true,false,2,false,0,"mit",1,334,"2008-02-06T17:37:55Z","2017-12-20T13:58:36Z","2010-05-05T02:46:17Z",59
"soup","lazyatom","false","I suppose it's a document database. Or a tuple store. But really, it's just data sloshing around, waiting to be used.","User","false","false",164,19,"Ruby",true,true,true,true,false,6,false,0,"NA",3,6,"2008-02-07T17:04:58Z","2017-09-24T13:23:13Z","2017-03-05T12:47:10Z",19
"forgery","sevenwire","false","Easy and customizable generation of forged data.","Organization","false","false",472,762,"Ruby",true,true,false,true,true,101,false,6,"mit",17,101,"2008-02-06T22:33:31Z","2018-02-02T00:48:16Z","2017-12-05T06:40:52Z",762
"ambitious-sphinx","technicalpickles","false","Ambition adapter for Sphinx","User","true","false",148,13,"Ruby",true,true,true,true,false,2,false,0,"mit",2,2,"2008-02-07T05:38:41Z","2017-07-12T20:10:41Z","2008-03-26T19:12:32Z",13
