"RepoName","OwnerName","Fork","Desc","Type","SideAdmin","PrivateorNot","Size","WatchersCount","Language","HasIssues","HasProjects","HasDownloads","HasWiki","HasPages","ForksCounts","Archived","OpenIssuesCount","License","SubscribersCount","NetworkCount","CreatedAt","UpdatedAt","PushedAt","StarsCount"
"tab_fu","bjeanes","false","Plug-in to manage tabbed interfaces with ease in Ruby on Rails (or really any menu navigation)","User","false","false",93,25,"Ruby",true,true,true,true,false,6,false,0,"mit",2,6,"2008-08-07T07:55:12Z","2014-02-05T08:15:01Z","2009-06-16T04:51:31Z",25
"second","balaogs","false","second","User","false","false",72,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-07T08:33:23Z","2016-05-08T11:37:52Z","2008-08-07T08:35:03Z",2
"debt","jetspeed","false","debt","User","false","false",904,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-07T09:23:05Z","2016-05-08T11:37:54Z","2008-09-18T09:54:10Z",2
"radiant-tinymce","nullset","false","An adaption of the TinyMCE WYSIWYG editor for Radiant CMS","User","false","false",552,4,"JavaScript",true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-07T06:19:40Z","2017-09-06T06:51:59Z","2008-08-07T13:09:59Z",4
"ext-multiselecttextfield","seana","true","MultiSelectTextField for Ext JS","User","false","false",104,2,"JavaScript",true,true,true,true,false,0,false,0,"mit",2,2,"2008-08-07T01:13:05Z","2015-12-02T14:01:22Z","2008-08-07T01:13:09Z",2
"yaml_localization","mutle","false","Plugin based on the rails localization plugin, uses YAML files for translation storage","User","true","false",76,2,"Ruby",true,true,true,true,false,1,false,0,"mit",1,1,"2008-08-07T09:25:08Z","2016-05-08T11:37:55Z","2008-08-07T09:29:56Z",2
"php-fuse","gree","false","PHP FUSE extension","Organization","false","false",112,23,"C",true,true,true,true,false,10,false,6,"other",2,10,"2008-08-07T10:20:52Z","2017-07-16T12:02:47Z","2011-06-06T05:40:53Z",23
"second1","balaogs","false","second1","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-07T08:35:43Z","2015-11-24T16:35:31Z",,2
"luabind","rasterbar","true","","User","false","false",1569,2,"C++",true,true,true,true,false,1,false,0,"mit",2,171,"2008-08-07T09:16:12Z","2016-05-08T11:37:53Z","2008-08-01T08:49:44Z",2
"php-dbus","gree","false","PHP DBus extension","Organization","false","false",177,19,"C",true,true,true,true,false,6,false,1,"other",4,6,"2008-08-07T09:24:10Z","2016-05-08T11:37:54Z","2015-06-20T20:07:25Z",19
"digitarald-more","digitarald","false","projects from digitarald.de","User","false","false",84,6,"JavaScript",true,true,true,true,false,1,false,1,"NA",2,1,"2008-08-07T11:05:25Z","2014-05-05T12:50:23Z","2009-05-06T10:21:26Z",6
"active_couch","guan","false","Ruby interface to CouchDB","User","false","false",288,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,0,"2008-08-07T12:34:15Z","2016-05-08T11:38:02Z","2008-08-07T12:42:05Z",2
"activerecord-activesalesforce-adapter","vitaly","true","An ActiveRecord adapter for the Salesforce.com API","User","false","false",116,4,"Ruby",true,true,true,true,false,1,false,0,"NA",1,51,"2008-08-07T10:09:01Z","2016-05-08T11:37:57Z","2008-12-10T00:07:26Z",4
"tool-box","Sujimichi","false","A collection of small applets and configs","User","false","false",92,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-07T11:53:21Z","2016-05-08T11:38:00Z","2008-10-23T16:25:36Z",2
"radiant-mailer-extension","RSpace","false","A fork of the Radiant Mailer extension.","User","false","false",110,2,"Ruby",true,true,true,true,false,1,false,0,"NA",2,1,"2008-08-07T09:31:20Z","2016-05-08T11:37:56Z","2008-08-07T10:24:51Z",2
"hrktorrent","hrkfdn","false","hrktorrent is a light console torrent client written in C++, using rasterbar's libtorrent.","User","false","false",36,26,"C++",true,true,true,true,false,7,false,1,"bsd-3-clause",5,7,"2008-08-07T12:46:51Z","2017-11-26T07:31:20Z","2017-01-02T10:20:39Z",26
"css-base","nickstenning","false","My base CSS files, derived from many years and possibly a little Blueprint. =)","User","false","false",96,5,"CSS",true,true,true,true,false,2,false,0,"NA",2,2,"2008-08-07T09:43:11Z","2016-07-26T16:14:16Z","2008-08-07T09:43:35Z",5
"test","cpedialog","false","test","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-07T09:42:00Z","2016-05-08T11:37:56Z",,2
"blueprint-css","joshuaclayton","false","A CSS framework that aims to cut down on your CSS development time","User","false","false",10806,5484,"CSS",false,true,true,true,false,631,false,10,"mit",203,631,"2008-08-07T12:58:22Z","2018-01-31T03:53:49Z","2016-06-27T05:08:49Z",5484
"erebus","orbekk","false","WARNING: This project is not actively developed and probably doesn't work. A CalDAV server designed to support multiple backends. The goal was to have a fully working Microsoft Exchange backend using Exchange 2007 Web Services.","User","false","false",352,8,"Python",true,true,true,true,false,1,false,0,"gpl-2.0",2,1,"2008-08-07T12:09:38Z","2017-04-28T09:05:21Z","2008-08-08T10:13:16Z",8
"asciibar","Zariel","false","WoW Addon - ASCII casting bar","User","false","false",80,3,"Lua",true,true,true,true,false,1,false,0,"NA",2,1,"2008-08-07T12:41:13Z","2016-05-08T11:38:02Z","2008-08-07T16:21:04Z",3
"validations","rubaidh","false","Common validations that appear over and over again in our apps, but aren't included in Rails","Organization","false","false",88,1,"Ruby",true,true,true,true,false,1,false,0,"mit",1,1,"2008-08-07T13:53:52Z","2013-10-30T00:29:27Z","2009-04-15T14:34:28Z",1
"gsports","mobileAgent","false","Global Sports","User","false","false",90563,1,"Ruby",true,true,true,true,false,1,false,0,"NA",1,1,"2008-08-07T13:25:57Z","2016-05-08T11:38:04Z","2010-06-16T02:55:31Z",1
"rugalytics","masolino","true","Rugalytics is a Ruby Google Analytics API.","User","false","false",129,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,13,"2008-08-07T11:14:44Z","2016-05-08T11:37:59Z","2008-08-07T21:05:26Z",2
"i18n_demo_app","clemens","false","Demo application to show Rails' new i18n features","User","false","false",4575,77,"Ruby",true,true,true,true,false,25,false,0,"NA",2,25,"2008-08-07T14:18:12Z","2017-10-16T20:06:28Z","2009-02-16T08:07:50Z",77
"functor","ymendel","true","Implements pattern-based method dispatch for Ruby, inspired by Topher Cyll's multi.","User","false","false",100,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,6,"2008-08-07T14:10:04Z","2016-05-08T11:38:05Z","2008-08-07T14:14:08Z",2
"shire","azhar","false","a book club","User","false","false",472,3,"Ruby",true,true,true,true,false,0,false,0,"NA",3,0,"2008-08-07T14:41:30Z","2016-05-08T11:38:07Z","2008-09-05T15:59:39Z",3
"hello-world","kakra","true","Hello world in every programming language -- nice sandbox to learn about merging and branching","User","false","false",212,2,"Assembly",false,true,false,false,false,0,false,0,"NA",2,709,"2008-08-07T11:56:09Z","2016-05-08T11:38:00Z","2009-03-08T21:53:14Z",2
"t","arikui","false","","User","false","false",80,2,,true,true,true,true,true,0,false,0,"NA",2,0,"2008-08-07T14:32:16Z","2016-05-08T11:38:06Z","2009-03-02T10:00:47Z",2
"mmm-tasty","andy","false","micro blogging platform","User","false","false",1732,16,"Ruby",true,true,true,true,false,4,false,1,"NA",4,4,"2008-08-07T14:42:15Z","2017-08-04T10:17:10Z","2011-05-09T11:00:12Z",16
"acts_as_payment","kivanio","false","mudou para http://github.com/kivanio/brcobranca/tree/master","User","false","false",942,30,"Ruby",false,true,false,true,false,5,false,0,"mit",5,5,"2008-08-07T14:58:21Z","2017-07-18T13:22:28Z","2009-03-17T01:58:01Z",30
"ghost","rzn4you","true","Ghost (Game Host) -- A dedicated Warcraft III game host for Battle.net and PvPGN.","User","false","false",825,2,"Visual Basic",true,true,true,true,false,0,false,0,"NA",2,102,"2008-08-07T14:48:53Z","2016-07-26T16:14:24Z","2008-08-07T14:49:00Z",2
"ds_memcached","digitalscientists","false","Memecached helper for rails","Organization","false","false",80,1,,true,true,true,true,false,0,false,0,"NA",1,0,"2008-08-07T15:04:15Z","2013-11-05T12:01:07Z","2008-08-07T15:24:45Z",1
"observable","gregbell","false","A small implementation of the observer pattern in ruby","User","false","false",84,7,"Ruby",true,true,true,true,false,0,false,0,"NA",3,0,"2008-08-07T14:57:41Z","2018-01-13T02:09:52Z","2008-08-17T16:37:37Z",7
"ruby-rc4","maxprokopiev","false","RubyRc4 is a pure Ruby implementation of the Rc4 algorithm","User","false","false",86,7,"Ruby",true,true,true,true,false,2,false,0,"NA",2,2,"2008-08-07T15:10:19Z","2016-05-08T11:38:12Z","2008-08-23T06:31:10Z",7
"brweber2","brweber2","false","software from brweber2","User","false","false",80,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-07T15:02:48Z","2016-05-08T11:38:11Z","2008-08-07T15:15:15Z",2
"jmd_sitemap_mlp","netcarver","false","MLP extended fork of JM Deldin's sitemap plugin for Textpattern","User","false","false",76,1,"PHP",false,true,true,false,false,2,false,0,"NA",2,2,"2008-08-07T15:20:55Z","2016-05-08T11:38:14Z","2008-08-07T16:03:39Z",1
"astronomy_visualization_metadata_exiftool_profile","clr","false","This profile allows you to use ExifTool to edit XMP tags for the AVM standard defined by the VAMP team.","User","false","false",116,4,,true,true,true,true,false,0,false,1,"gpl-3.0",2,0,"2008-08-07T14:59:34Z","2016-05-08T11:38:11Z","2010-11-19T23:25:24Z",4
"redtip","philcrissman","false","Rails javascript-based tooltip plugin, based on Redbox","User","false","false",88,4,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-07T15:43:28Z","2016-05-08T11:38:14Z","2008-09-27T04:02:10Z",4
"mxfingerd","brianm","false","Finger Daemon which Queries JMX","User","false","false",84,4,"Java",true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-07T16:54:14Z","2015-02-18T19:45:33Z","2008-08-07T17:49:25Z",4
"GHKit","gabriel","false","Utilities and categories for Objective-C","User","false","false",12792,267,"Objective-C",true,true,true,true,true,38,false,5,"mit",20,38,"2008-08-07T17:04:25Z","2017-12-18T13:59:47Z","2016-03-22T20:24:30Z",267
"radiant-exception-notification-extension","yoon","false","Email notification and managed error templates for Radiant and other extensions","User","false","false",90,3,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-07T16:27:54Z","2016-09-16T18:55:40Z","2008-08-07T17:22:23Z",3
"gm_utils","gotin","false","greasemonkey utility library","User","false","false",84,2,"JavaScript",true,true,true,true,false,1,false,0,"NA",2,1,"2008-08-07T17:14:52Z","2016-05-08T11:38:18Z","2008-08-26T17:28:08Z",2
"pathtraq_api_sample","gotin","false","Greasemonkey user script as pathtraq api sample","User","false","false",84,2,"JavaScript",true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-07T17:25:05Z","2016-05-08T11:38:18Z","2008-08-09T18:44:49Z",2
"postie","robfelty","true","A plugin for WordPress that makes mobloging and blogging by email much much better","User","false","false",11464,2,"PHP",true,true,true,true,false,0,false,0,"gpl-2.0",1,4,"2008-08-07T17:00:03Z","2016-05-08T11:38:17Z","2008-08-07T17:16:01Z",2
"listviewreorderdemo","ajasja","false","A demo of reordering item in a TListview (Delphi)","User","false","false",108,3,"Pascal",true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-07T17:41:25Z","2016-07-26T16:14:14Z","2008-08-09T22:57:44Z",3
"cnk_versioning","netcarver","false","My updates to Christian Nowak's page/form/style plugin for textpattern","User","false","false",84,5,"PHP",false,true,true,false,false,1,false,0,"NA",2,1,"2008-08-07T17:43:10Z","2016-05-08T11:38:20Z","2008-08-07T18:37:52Z",5
"radiant-concurrent_draft-extension","avonderluft","false","RadiantCMS extension for concurrent drafts","User","false","false",489,16,"Ruby",true,true,true,true,false,7,false,5,"NA",2,7,"2008-08-07T18:25:15Z","2016-05-08T11:38:22Z","2014-04-07T16:50:08Z",16
"flow","raggi","false","web server","User","false","false",105,3,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-07T18:02:13Z","2018-01-11T12:15:55Z","2008-08-07T18:03:02Z",3
"radiant-rbac_base-extension","saturnflyer","false","Role Based Access Control","User","false","false",208,24,"Ruby",true,true,true,true,true,11,false,1,"NA",2,11,"2008-08-07T18:49:44Z","2016-10-03T15:14:12Z","2013-05-08T17:51:59Z",24
"darkness-e17","urandom","false","Darkness theme for E17","User","false","false",16799,2,"Perl",true,true,true,true,false,1,false,0,"NA",3,1,"2008-08-07T19:30:53Z","2017-05-11T05:50:54Z","2016-04-14T08:29:44Z",2
"jabberstatus","Floppy","false","A Jabber bot which can send updates elsewhere (e.g. Facebook or Twitter)","User","false","false",117,3,"Ruby",true,true,true,true,true,1,false,2,"NA",2,1,"2008-08-07T19:31:38Z","2016-08-10T21:48:18Z","2009-05-02T12:09:19Z",3
"climatestats","Floppy","false","A webapp which displays and tweets climate stats like CO2 concentrations over time.","User","false","false",393,4,"Ruby",true,true,true,false,false,2,false,0,"mit",2,2,"2008-08-07T19:33:37Z","2017-08-31T06:24:21Z","2013-02-13T22:02:52Z",4
"xpwn","zdavatz","true","A cross-platform custom NOR firmware loader and custom IPSW generator for the iPhone","User","false","false",17644,2,"C",true,true,true,true,false,0,false,0,"gpl-3.0",2,248,"2008-08-07T17:51:17Z","2016-05-08T11:38:20Z","2008-08-08T08:58:54Z",2
"darkness-etk","urandom","false","Darkness theme for ETK","User","false","false",1204,2,"Shell",true,true,true,true,false,0,false,0,"NA",3,0,"2008-08-07T19:37:05Z","2016-05-08T11:38:26Z","2008-08-07T19:37:22Z",2
"restful-authentication","johnreilly","true","Generates common user authentication code for Rails/Merb, with a full test/unit and rspec suite and optional Acts as State Machine support built-in.","User","false","false",849,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,280,"2008-08-07T17:53:52Z","2015-11-19T13:29:04Z","2008-09-28T16:26:49Z",2
"darkness-init","urandom","false","Darkness splash theme for E17","User","false","false",868,2,"Shell",true,true,true,true,false,1,false,0,"NA",3,1,"2008-08-07T19:38:13Z","2016-05-08T11:38:27Z","2008-08-07T19:38:28Z",2
"git_os","vibhu","false","git os contains my codes towards a better understanding of operating systems","User","false","false",80,2,"C",true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-07T19:37:34Z","2016-05-08T11:38:27Z","2008-08-07T20:37:19Z",2
"darkness-entrance","urandom","false","Darkness theme for Entrance","User","false","false",1328,2,"Shell",true,true,true,true,false,0,false,0,"NA",3,0,"2008-08-07T19:36:12Z","2016-05-08T11:38:26Z","2008-08-07T19:36:32Z",2
"recaptcha","abloom","true","ReCaptcha helpers for Rails apps","User","false","false",96,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,294,"2008-08-07T19:33:36Z","2016-05-08T11:38:24Z","2008-08-07T20:04:15Z",2
"streams","jff","false","Tests with Streams","User","false","false",88,4,"Haskell",true,true,true,true,false,0,false,0,"NA",3,0,"2008-08-07T20:55:22Z","2016-05-08T11:38:31Z","2008-10-24T17:08:53Z",4
"nplib","cconnett","false","A library for non-deterministic computation through satisfiability reductions.","User","false","false",404,2,"Haskell",true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-07T20:24:58Z","2016-05-08T11:38:30Z","2011-02-01T15:42:54Z",2
"firerainbow","binaryage","false","Javascript syntax highlighting for Firebug","Organization","false","false",15017,62,"JavaScript",true,true,true,true,true,16,false,10,"bsd-3-clause",4,16,"2008-08-07T21:37:33Z","2018-01-19T16:40:48Z","2017-01-06T16:29:57Z",62
"gary-shell","garymcwilliams","false","shell scripts","User","false","false",712,3,"VimL",true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-07T20:50:44Z","2016-11-09T02:28:18Z","2014-11-25T09:23:39Z",3
"aprilchild","aprilchild","false","Various open source projects from aprilchild.","User","false","false",4261,59,"JavaScript",true,true,true,true,false,11,false,0,"NA",3,11,"2008-08-07T21:38:36Z","2017-01-02T17:00:16Z","2014-12-29T23:55:14Z",59
"in_place_editing","mnutt","true","InPlaceEditing plugin","User","false","false",323,3,"Ruby",true,true,true,true,false,1,false,0,"NA",2,61,"2008-08-07T19:46:05Z","2016-05-08T11:38:28Z","2008-08-07T19:54:36Z",3
"hyperactiveresource","mdotterer","true","HyperActiveResource extends ActiveResource so it works properly and behaves more like ActiveRecord","User","false","false",91,3,"Ruby",true,true,true,true,false,0,false,1,"mit",2,23,"2008-08-07T20:19:13Z","2016-05-08T11:38:29Z","2008-08-08T13:07:42Z",3
"xrefresh","binaryage","false","Browser refresh automation for web developers","Organization","false","false",20405,63,"C#",true,true,true,true,true,13,false,12,"other",6,13,"2008-08-07T20:59:18Z","2017-09-19T07:47:59Z","2017-01-06T16:31:07Z",63
"rupcoming","jefflarkin","false","A Ruby Implementation of the Upcoming.org API","User","false","false",295,5,"Ruby",true,true,true,true,false,0,false,0,"mit",2,0,"2008-08-07T23:04:55Z","2016-05-08T11:40:18Z","2009-02-25T15:08:37Z",5
"bash_profile","rictic","false","My bash profile, full of the little aliases and shortcuts that make life worth living","User","false","false",83,24,"Shell",true,true,true,true,false,3,false,0,"NA",2,3,"2008-08-07T23:56:18Z","2017-05-24T14:21:15Z","2010-02-01T21:39:52Z",24
"ghost","Monkeymonk94","true","Ghost (Game Host) -- A dedicated Warcraft III game host for Battle.net and PvPGN.","User","false","false",825,2,"Visual Basic",true,true,true,true,false,0,false,0,"NA",2,102,"2008-08-07T22:19:04Z","2016-07-26T16:14:24Z","2008-08-07T22:19:07Z",2
"altered_beast_not_working","cyocom","true","Ground-up rewrite of Beast, a Ruby on Rails forum.","User","false","false",807,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,123,"2008-08-07T20:35:15Z","2016-05-08T11:38:30Z","2008-08-08T20:01:00Z",2
"truthy","ymendel","false","Easily find out the truthiness of any Ruby object.","User","false","false",103,14,"Ruby",true,true,true,true,false,0,false,0,"mit",2,0,"2008-08-07T22:42:12Z","2016-05-08T11:40:17Z","2008-08-12T20:23:27Z",14
"bundleeditorsearch","ciaran","false","A TextMate plug-in that allows the use of ⌃⌘T in the Bundle Editor","User","false","false",96,5,"Objective-C",true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-08T00:17:05Z","2016-05-08T11:40:20Z","2008-08-08T01:04:53Z",5
"h8ter","trevorturk","false","What do you hate?","User","false","false",3516,8,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-08T01:52:41Z","2016-05-08T11:40:22Z","2010-07-23T23:34:06Z",8
"ghost","monkeymonkey94","true","Ghost (Game Host) -- A dedicated Warcraft III game host for Battle.net and PvPGN.","User","false","false",825,2,"Visual Basic",true,true,true,true,false,2,false,0,"NA",2,102,"2008-08-08T01:51:28Z","2016-07-26T16:14:25Z","2008-08-08T01:51:33Z",2
"ghost","monkeyball94","true","Ghost (Game Host) -- A dedicated Warcraft III game host for Battle.net and PvPGN.","User","false","false",825,2,"Visual Basic",true,true,true,true,false,1,false,0,"NA",2,102,"2008-08-08T00:50:22Z","2016-07-26T16:14:24Z","2008-08-08T00:50:26Z",2
"test","genki","false","","User","false","false",80,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-08T02:22:25Z","2016-05-08T11:40:23Z","2008-08-08T05:59:09Z",2
"thinking-sphinx","bassnode","true","Sphinx plugin for Rails and Merb","User","false","false",1698,14,"Ruby",true,true,true,true,false,1,false,0,"mit",2,476,"2008-08-07T22:33:20Z","2017-11-13T14:01:04Z","2008-11-06T14:56:54Z",14
"amie_udfs","toddlipcon","false","some mysql UDFs written for use at amiest","User","false","false",84,3,"C++",true,true,true,true,false,0,false,0,"NA",2,0,"2008-08-08T01:04:46Z","2016-05-08T11:40:21Z","2008-08-08T02:23:54Z",3
"webvz","shuaibzahda","false","WebVZ is a control panel for OpenVZ. It is a light control panel built using ROR","User","false","false",329,27,"Ruby",true,true,true,true,false,14,false,0,"NA",4,14,"2008-08-08T02:32:30Z","2017-01-01T18:18:18Z","2013-04-27T08:27:11Z",27
"nifty-generators","johnreilly","true","A collection of useful Rails generator scripts.","User","false","false",309,5,"Ruby",true,true,true,true,false,0,false,0,"mit",2,300,"2008-08-07T23:24:41Z","2016-05-08T11:40:18Z","2008-08-19T19:01:58Z",5
"ninja-search-cocoa-widget","drnic","false","A widget-app designed for Cocoa apps/TextMate bundles to search through  filename/functions/item titles and/or item descriptions of a list of items.","User","false","false",460,3,"Ruby",true,true,true,true,false,0,false,0,"NA",1,0,"2008-08-08T02:37:27Z","2016-05-08T11:40:24Z","2009-05-19T23:35:27Z",3
"simplegtd","chrismetcalf","false","A package of simple scripts to manage a set of GTD text files.","User","false","false",84,3,,true,true,true,true,false,1,false,0,"NA",2,1,"2008-08-08T02:40:36Z","2016-05-08T11:40:25Z","2008-08-11T07:41:35Z",3
"cil","yanick","true","DVCS backed issue tracking system","User","false","false",328,3,"Perl",true,true,true,true,false,0,false,0,"gpl-3.0",2,11,"2008-08-08T02:55:25Z","2015-11-05T18:22:32Z","2011-01-07T20:30:38Z",3
"origin_restful_authentication","fortuity","false","An example Rails 2.1 web app that implements RESTful authentication. Best practices in 2008.","User","false","false",799,21,"Ruby",true,true,true,true,false,4,false,0,"other",2,4,"2008-08-08T02:44:34Z","2017-10-13T12:53:30Z","2010-02-27T18:34:16Z",21
"attr_visible","mrflip","false","Hides given attributes from serialization (to_xml, to_json, etc) by default.","User","false","false",164,6,"Ruby",true,true,true,true,false,2,false,0,"mit",2,2,"2008-08-20T20:22:48Z","2015-11-05T10:59:59Z","2009-12-06T10:48:30Z",6
"simple_datepicker_helper","rafaelp","false","Ruby on Rails helper for Eulerian Javascript Datepicker","User","false","false",92,4,"Ruby",true,true,true,true,false,1,false,0,"mit",1,1,"2008-08-08T03:14:27Z","2017-06-28T19:12:38Z","2008-09-20T14:43:04Z",4
"showcase","flurin","false","Simple display case for images like a portfolio or mockups","User","false","false",204,3,"JavaScript",true,true,true,true,false,1,false,0,"mit",2,1,"2008-08-20T20:37:33Z","2016-05-08T12:10:17Z","2008-08-27T21:41:27Z",3
"stdbar","hrkfdn","false","A status bar reading input from stdin","User","false","false",89,3,"C",true,true,true,true,false,1,false,0,"NA",2,1,"2008-08-20T20:38:12Z","2016-05-08T12:10:18Z","2008-08-22T17:37:49Z",3
"nexus","noahlt","false","westview high school newspaper","User","false","false",923,5,"Python",true,true,true,true,false,3,false,0,"NA",4,3,"2008-08-08T03:20:06Z","2016-05-08T11:40:27Z","2009-08-21T06:12:24Z",5
"railative","baldwindavid","false","Natural language time intervals plugin for Rails 2.1","User","false","false",96,3,"Ruby",true,true,true,true,false,0,false,0,"mit",2,0,"2008-08-20T21:04:19Z","2016-05-08T12:10:18Z","2008-09-24T00:13:22Z",3
"centipede","jqr","false","A clone of the the popular Centipede arcade game, produced at Indy.rb's first gosu hackfest.","User","false","false",636,7,"Ruby",true,true,true,true,false,1,false,0,"NA",7,1,"2008-08-20T21:05:48Z","2016-05-08T12:10:19Z","2008-08-24T16:34:08Z",7
"libthwap","joecoder","true","A collection of administration libraries and interfaces","User","false","false",114,2,"Python",true,true,true,true,false,0,false,0,"NA",2,1,"2008-08-20T21:21:41Z","2016-05-08T12:10:20Z","2008-08-20T16:35:06Z",2
"thutilikit","joecoder","true","A set of libraries and utilities for system and network administration.","User","false","false",100,2,,true,true,true,true,false,0,false,0,"NA",2,2,"2008-08-20T21:22:38Z","2016-05-08T12:10:21Z","2008-08-10T22:27:26Z",2
"thunder","joecoder","true","An automatable installer project, aimed towards Gentoo Linux, but applicaple to nearly any OS.","User","false","false",147,2,"Python",true,true,true,true,false,0,false,0,"NA",3,1,"2008-08-20T21:22:30Z","2016-05-08T12:10:21Z","2008-08-20T21:22:31Z",2
"geoping","kashif","false","An open source Merb ping server that provides updates for the GeoWeb","User","false","false",563,3,"Ruby",true,true,true,true,false,0,false,0,"NA",3,0,"2008-08-20T21:26:20Z","2016-05-08T12:10:23Z","2009-12-25T00:28:18Z",3
"thutils","joecoder","true","3HCi developed administration toolkit","User","false","false",84,2,"Python",true,true,true,true,false,0,false,0,"NA",2,1,"2008-08-20T21:22:39Z","2016-05-08T12:10:22Z","2008-08-20T21:22:41Z",2
"l-migrator","djdarkbeat","false","Migrations Package for Lasso","User","false","false",417,5,,true,true,true,true,false,2,false,0,"NA",3,2,"2008-08-20T21:32:29Z","2016-05-08T12:10:24Z","2009-10-21T17:37:11Z",5
"Quelevel","TekNoLogic","false","WoW Addon - Adds quest level tags to log and watcher","Organization","false","false",200,6,"Lua",true,true,true,true,false,2,false,0,"NA",2,2,"2008-08-20T21:33:16Z","2017-09-04T09:34:27Z","2012-10-13T23:31:15Z",6
