"RepoName","OwnerName","Fork","Desc","Type","SideAdmin","PrivateorNot","Size","WatchersCount","Language","HasIssues","HasProjects","HasDownloads","HasWiki","HasPages","ForksCounts","Archived","OpenIssuesCount","License","SubscribersCount","NetworkCount","CreatedAt","UpdatedAt","PushedAt","StarsCount"
"jquery-in-place-edit","christianhellsten","false","The jquery-in-place-edit plugin is a simple and customizable in-place edit plugin for jQuery.","User","false","false",114,25,"JavaScript",true,true,true,true,false,1,false,1,"NA",2,1,"2008-09-16T09:02:37Z","2017-11-13T21:37:40Z","2009-03-17T19:54:04Z",25
"xanguli","surlykke","false","Xanguli Ain't No GUi LIbrary. A framework to leverage tk from tcl via dbus","User","false","false",104,2,"C++",true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-16T09:38:56Z","2016-05-08T13:27:17Z","2008-11-04T16:06:39Z",2
"has_permalink","christianhellsten","false","","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-16T09:03:57Z","2016-05-08T13:27:14Z",,2
"jqross","thedthawk","false","Ongoing exploration of using PHP to parse CSS files and generate jQuery to provide CSS3 selector support across browsers.","User","false","false",76,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-16T09:26:34Z","2016-05-08T13:27:16Z","2008-09-16T10:13:42Z",2
"conversions","Fingertips","false","A Ruby on Rails plugin that adds conversion capabilities to numeric objects","Organization","false","false",96,4,"Ruby",false,true,true,true,false,2,false,0,"mit",2,2,"2008-09-16T09:41:27Z","2013-12-24T13:05:43Z","2009-02-23T13:51:34Z",4
"os2008","odorovic","false","Projekat iz IR4OS1","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",3,0,"2008-09-16T09:07:40Z","2016-05-08T13:27:15Z",,2
"randexp","gerrit","true","generate random data from a Regular Expression","User","false","false",188,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,36,"2008-09-16T08:55:24Z","2016-05-08T13:27:13Z","2008-09-16T09:49:12Z",2
"leondewey.com","leondewey","false","my site","User","false","false",572,2,,true,true,true,true,false,0,false,1,"NA",1,0,"2008-09-16T09:55:27Z","2016-05-08T13:27:18Z","2010-10-20T13:15:22Z",2
"at-media","wycats","false","The code from my @media talk","User","false","false",117,3,,true,true,true,true,false,1,false,0,"NA",1,1,"2008-09-16T10:56:47Z","2016-05-08T13:27:20Z","2008-09-16T11:00:31Z",3
"finance-quote","finance-quote","false","Finance::Quote module for Perl","Organization","false","false",1495,50,"Perl",true,true,true,true,false,69,false,36,"NA",16,69,"2008-09-16T10:46:18Z","2018-01-14T00:08:59Z","2018-01-05T12:38:57Z",50
"git-testing","bricooke","false","My playground for messing with working with git.","User","false","false",76,1,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-16T10:37:08Z","2016-05-08T13:27:19Z","2008-09-16T11:49:47Z",1
"perl-suffix-array","naoya","false","Yet another Suffix Array implementation for Perl","User","false","false",84,4,"Perl",true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-16T12:09:08Z","2016-11-19T20:22:36Z","2008-10-13T13:49:59Z",4
"scriptaculous","sanjeevk","true","script.aculo.us is an open-source JavaScript framework for visual effects and interface behaviours.","User","false","false",1504,2,"JavaScript",true,true,true,true,false,0,false,0,"mit",2,516,"2008-09-16T09:24:50Z","2016-05-08T13:27:16Z","2008-08-28T18:07:56Z",2
"bloxpress","Hackofatz","true","Ajaxified WordPress Theme","User","false","false",301,2,"JavaScript",true,true,true,true,false,0,false,0,"NA",2,2,"2008-09-16T11:24:26Z","2016-05-08T13:27:21Z","2008-09-16T11:24:28Z",2
"pyfmripper","ATSkyWalker","false","A simple Lastfm client written in Python (writes &amp; tags Last.fm streams)","User","false","false",100,3,"Python",true,true,true,true,false,0,false,0,"gpl-3.0",2,0,"2008-09-16T12:49:54Z","2016-05-08T13:27:23Z","2008-09-19T10:34:47Z",3
"realex","paulca","false","A Ruby class for interfacing with www.realexpayments.com","User","false","false",355,20,"Ruby",true,true,true,true,false,18,false,3,"NA",3,18,"2008-09-16T11:36:50Z","2016-05-08T13:27:22Z","2013-05-30T12:27:59Z",20
"engines_generator","thom","false","Creates a directory structure and starter files for a new engine plugin ","User","false","false",80,2,,true,true,true,true,false,0,false,0,"mit",2,0,"2008-09-16T12:30:01Z","2016-05-08T13:27:23Z","2008-09-16T12:30:51Z",2
"sake-tasks","benschwarz","false","My sake tasks. Including an ssh:install_public_key that actually works!","User","false","false",76,4,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-16T13:28:54Z","2016-05-08T13:27:25Z","2008-09-28T07:40:38Z",4
"panda_gem","reddavis","true","Gem for Panda, the video platform","User","false","false",154,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,0,"2008-09-16T11:20:17Z","2016-05-08T13:27:20Z","2008-08-23T20:49:34Z",2
"webservice-hatena-diary","hakobe","false","WebService::Hatena::Diary - CRUD interface to Hatena::Diary  with AtomPub API","User","false","false",96,7,"Perl",true,true,true,true,false,1,false,0,"NA",1,1,"2008-09-16T13:46:10Z","2016-05-08T13:27:25Z","2008-09-25T06:23:42Z",7
"power-card-viewer","wireframe","false","iPhone app for browsing DnD 4e power cards","User","false","false",252,4,"JavaScript",true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-16T13:12:59Z","2016-05-08T13:27:24Z","2008-09-26T03:23:07Z",4
"erlaws","archaelus","false","Erlang Amazon Web Servicess library","User","false","false",98,6,,true,true,true,true,false,1,false,0,"bsd-3-clause",2,1,"2008-09-16T13:55:10Z","2016-05-08T13:27:26Z","2008-09-16T13:55:11Z",6
"patterntest","miya2000","false","","User","false","false",80,2,"Java",true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-16T14:07:33Z","2016-05-08T13:27:28Z","2008-09-16T15:00:40Z",2
"chart-maker-dsl","balinterdi","false","A simple DSL that generates HTML charts from an input DSL file","User","false","false",76,2,,true,true,true,true,false,0,false,0,"NA",1,0,"2008-09-16T14:18:06Z","2016-05-08T13:27:29Z","2008-09-16T14:20:54Z",2
"my-baseline","melo","false","My project baseline compilation suite","User","false","false",96,3,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-16T14:09:49Z","2016-05-08T13:27:29Z","2008-09-16T15:33:25Z",3
"has_calendar","fnando","false","A view helper that creates a calendar using a table. You can easily add events with any content.","User","false","false",184,103,"Ruby",true,true,true,true,false,21,false,1,"mit",2,21,"2008-09-16T14:39:47Z","2018-01-07T17:50:42Z","2015-10-13T17:52:46Z",103
"mile_marker","notonthehighstreet","true","Mark off HTML implementation expectations with clear signage","Organization","false","false",207,1,"Ruby",true,true,true,true,false,0,false,0,"NA",1,3,"2008-09-16T14:02:27Z","2013-10-14T15:55:53Z","2008-09-16T14:02:30Z",1
"biolib","pjotrp","false","BioLib brings together a set of opensource libraries written in C/C++ and makes them available for all Bio* languages","User","false","false",2975,37,"C",true,true,true,true,false,6,false,1,"other",2,6,"2008-09-16T14:33:20Z","2018-01-10T06:44:09Z","2010-10-05T14:39:39Z",37
"mafie","DarkTatka","false","","User","false","false",516,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-16T14:46:00Z","2016-05-08T13:29:15Z","2008-10-16T15:52:58Z",2
"paperclipped","saturnflyer","true","Radiant extension for managing assets and images with the Paperclip plugin","User","false","false",951,4,"Ruby",true,true,true,true,false,1,false,0,"mit",2,70,"2008-09-16T13:52:28Z","2016-05-08T13:27:26Z","2010-09-28T18:38:17Z",4
"rails-project-funny-code","timurvafin","false","","User","false","false",2781,2,"JavaScript",true,true,true,true,false,1,false,0,"NA",1,1,"2008-09-16T15:03:02Z","2016-05-08T13:29:16Z","2008-09-16T15:47:32Z",2
"interactiondesign-cheat-sheet","koos","false","Klausurvorbereitung für das Fach Interactiondesign an der FH-Köln","User","false","false",344,3,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-16T14:49:18Z","2016-05-08T13:29:15Z","2008-10-01T20:40:53Z",3
"searchgasm","dandreev","true","Object based ActiveRecord searching, paginating, ordering, and more!","User","false","false",2700,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,134,"2008-09-16T14:00:30Z","2016-05-08T13:27:27Z","2008-09-14T09:01:06Z",2
"tuk-tuk-orders","jganetsk","false","Ordering system for Tuk Tuk NY","User","false","false",80,3,,true,true,true,true,false,1,false,0,"NA",2,1,"2008-09-16T15:09:33Z","2016-05-08T13:29:17Z","2008-09-16T15:11:48Z",3
"docrails","akitaonrails","true","PLEASE CHECK http://github.com/lifo/docrails/wikis","User","false","false",22567,6,"Ruby",true,true,true,true,false,2,false,0,"NA",2,804,"2009-09-27T22:47:18Z","2016-05-08T13:27:30Z","2010-01-21T22:01:23Z",6
"css-agility","fuenby","false","A half-hearted attempt to create a CSS parser.","User","false","false",168,2,"C#",true,true,true,true,false,1,false,0,"NA",2,1,"2008-09-16T15:08:20Z","2016-05-08T13:29:17Z","2008-10-13T20:11:42Z",2
"douban-offline","wuyuntao","false","A Greasemonkey script allows you to use douban offline and backup your collections","User","false","false",96,3,"JavaScript",true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-16T15:23:11Z","2016-05-08T13:29:19Z","2008-10-26T06:28:19Z",3
"dotfiles","mura303","false","unix dot files","User","false","false",4908,2,"Emacs Lisp",true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-16T15:10:40Z","2016-05-08T13:29:18Z","2011-09-05T16:04:24Z",2
"pungi","alcides","false","Python microwebframework","User","false","false",88,2,"Python",true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-16T16:50:48Z","2016-05-08T13:29:20Z","2008-09-16T16:55:58Z",2
"wiigesture","lynwis","true","gesture recognition for wiimote","User","false","false",1593,2,"C++",true,true,true,true,false,0,false,0,"NA",2,1,"2008-09-16T15:49:50Z","2016-05-08T13:29:19Z","2009-01-07T18:25:51Z",2
"liftbook","tjweir","false","Book for liftweb: http://www.apress.com/book/view/1430224215","User","false","false",6405,170,"Python",true,true,true,true,true,16,false,26,"NA",8,16,"2008-09-16T17:05:50Z","2017-12-14T15:25:35Z","2012-10-17T22:36:34Z",170
"tasche","m3talsmith","false","Todo's and priorities meet tagging and order","User","false","false",3424,4,"Ruby",true,true,true,true,false,1,false,0,"NA",2,1,"2008-09-16T17:08:31Z","2015-11-05T01:02:31Z","2009-08-11T21:16:58Z",4
"migrate_test_db","smtlaissezfaire","false","Git'ized version of the migrate_test_db plugin","User","false","false",87,4,,true,true,true,true,false,2,false,0,"mit",2,2,"2008-09-16T17:26:02Z","2016-05-08T13:29:23Z","2008-09-16T17:26:22Z",4
"syndicated-posting-plugin","edavis10","false","This plugin gives WordPress the ability to read a set of web feeds and post their content online as a blog post. The feeds are stored locally and can be filtered using a set of search terms and categories.","User","false","false",232,2,"PHP",false,true,true,true,false,0,false,0,"NA",1,0,"2008-09-16T17:55:48Z","2016-05-08T13:29:24Z","2008-09-16T18:44:21Z",2
"greasemonkey","bonsai","false","","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-16T17:28:47Z","2016-05-08T13:29:23Z",,2
"priority_filter","chendo","false","priority_filter allows filters to be executed out of order, i.e., a parent controller's filter can be executed after a child controller filter.","User","false","false",88,4,"Ruby",true,true,true,true,false,0,false,0,"mit",1,0,"2008-09-08T02:27:44Z","2015-11-05T00:57:49Z","2008-09-08T03:24:23Z",4
"iowiki","tumble","false","simple wiki written in Io (see http://iolanguage.com), with templates editable from within the wiki itself","User","false","false",3731,25,"Io",true,true,true,true,false,3,false,0,"NA",3,3,"2008-09-08T02:34:22Z","2017-06-03T04:23:35Z","2008-09-08T03:01:58Z",25
"daemon_controller","thewoolleyman","true","A library for implementing daemon management capabilities.","User","false","false",96,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,13,"2008-09-16T16:57:23Z","2016-05-08T13:29:20Z","2008-09-16T17:33:30Z",2
"attachment_fu","squarelover","true","Treat an ActiveRecord model as a file attachment, storing its patch, size, content type, etc.","User","false","false",351,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,309,"2008-09-16T17:12:11Z","2016-05-08T13:29:22Z","2009-06-12T21:53:10Z",2
"rbbr","gnufied","false","Ruby Documentation Browser svn import","User","false","false",154,4,"Ruby",true,true,true,true,false,1,false,0,"other",2,1,"2008-09-08T04:32:10Z","2016-05-08T13:02:41Z","2008-11-02T19:45:45Z",4
"radoop","banshee","false","A JRuby interface for Hadoop","User","false","false",120,23,"Ruby",true,true,true,true,false,1,false,0,"apache-2.0",2,1,"2008-09-08T04:16:43Z","2018-01-17T21:30:02Z","2008-09-11T01:25:09Z",23
"frenemi","frenemi","false","Frenemi","User","false","false",56,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-08T04:32:48Z","2016-05-08T13:02:42Z",,2
"cppbat","mrawde","false","c++ clone of javabat","User","false","false",153,3,"JavaScript",true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-08T05:54:11Z","2016-05-08T13:02:44Z","2008-09-30T00:37:23Z",3
"to_midi-","Gabrielg1976","false","A Midi Plug-in for rails that can take a user text box input and convert it to Midi file  ","User","false","false",780,5,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-08T04:46:00Z","2016-05-08T13:02:42Z","2008-12-01T06:04:06Z",5
"interlock","ChrisNolan","true","A Rails plugin for maintainable and high-efficiency caching","User","false","false",234,2,"Ruby",true,true,true,true,false,0,false,0,"afl-3.0",2,14,"2008-09-08T03:57:45Z","2016-05-08T13:02:40Z","2008-09-08T06:18:35Z",2
"fun_w_flex","ryanspaulding","false","Learning flex and GitHub ","User","false","false",80,3,,true,true,true,true,false,1,false,0,"NA",2,1,"2008-09-08T05:00:42Z","2016-05-08T13:02:43Z","2008-09-08T06:43:02Z",3
"rails_install_fest","jhenry","true","Notes, presentations, and code for a Ruby on Rails Install-fest.","User","false","false",224,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,1,"2008-09-08T02:36:37Z","2016-05-08T13:02:39Z","2008-09-08T20:58:41Z",2
"myfirst","leozhang","false","Leo's first projet","User","false","false",56,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-08T06:11:32Z","2016-05-08T13:02:44Z",,2
"railstat","lmanolov","false","Rails plugin to add web statistics and analysis to your application","User","false","false",123,43,"Ruby",true,true,true,true,false,7,false,0,"mit",3,7,"2008-09-08T06:39:49Z","2017-05-21T00:56:00Z","2009-11-05T15:42:56Z",43
"libyamlpp","wilhelmtell","false","A C++ library for reading YAML streams","User","false","false",464,4,"C++",true,true,true,true,false,2,false,0,"NA",2,2,"2008-09-08T07:20:19Z","2017-05-23T20:13:54Z","2008-12-27T23:52:35Z",4
"kotosprict","ento","false","kotonoha interface enhancements, blocker screen included for kotonoha addicts","User","false","false",92,2,"JavaScript",true,true,true,true,false,0,false,0,"NA",2,0,"2008-09-08T07:45:56Z","2016-05-08T13:02:48Z","2008-09-08T08:14:40Z",2
