"RepoName","OwnerName","Fork","Desc","Type","SideAdmin","PrivateorNot","Size","WatchersCount","Language","HasIssues","HasProjects","HasDownloads","HasWiki","HasPages","ForksCounts","Archived","OpenIssuesCount","License","SubscribersCount","NetworkCount","CreatedAt","UpdatedAt","PushedAt","StarsCount"
"suprails","bendycode","true","Substitute for the ""rails"" command that can pre-install any gems, init a git db, and/or freeze rails, etc on top of a rails application","User","false","false",118,1,"Ruby",true,true,true,true,false,0,false,0,"gpl-3.0",2,3,"2008-11-13T18:43:21Z","2016-05-08T16:52:03Z","2008-11-13T15:03:58Z",1
"model_translations","janne","false","Minimal implementation of Globalize2 style model translations","User","false","false",91,31,"Ruby",true,true,true,true,false,4,false,0,"mit",3,4,"2008-11-13T20:35:26Z","2017-09-18T20:25:42Z","2009-04-29T14:37:27Z",31
"griffin","ssoroka","true","Ruby script that growls the tweets from your twitter public timeline","User","false","false",90,3,"Ruby",true,true,true,true,false,2,false,0,"NA",2,2,"2008-11-13T21:03:25Z","2016-05-08T16:52:16Z","2008-11-18T19:16:51Z",3
"comment","jonathanverner","false","A pdf annotating tool","User","false","false",564,7,"C++",true,true,true,true,false,3,false,0,"gpl-3.0",3,3,"2008-11-13T21:14:41Z","2016-05-08T16:52:18Z","2013-02-24T14:03:54Z",7
"like-that-generator","robmyers","false","A Lisp script for generating Processing projects for Like That.","User","false","false",112,2,"Common Lisp",true,true,true,true,false,0,false,0,"gpl-3.0",2,0,"2008-11-13T21:23:21Z","2016-05-08T16:52:19Z","2008-11-13T21:41:10Z",2
"tdn-theme","dailynewarker","false","","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-13T21:05:41Z","2016-05-08T16:52:18Z",,2
"capitate","dougbarth","true","Capistrano recipes, plugins and templates.","User","false","false",519,3,"Ruby",true,true,true,true,false,0,false,0,"mit",3,7,"2008-11-13T20:32:30Z","2016-05-08T16:52:13Z","2008-11-25T17:37:03Z",3
"book-connection","theotherholt","false","A book trading application for Calvin students.","User","false","false",760,5,"Ruby",true,true,true,true,false,1,false,0,"NA",3,1,"2008-11-13T21:19:16Z","2016-05-08T16:52:19Z","2009-01-18T17:45:29Z",5
"micronaut","spicycode","false","The latest and greatest wheel to be invented yet","User","true","false",661,77,"Ruby",true,true,false,false,true,3,false,0,"mit",3,3,"2008-11-13T21:39:39Z","2017-03-21T10:14:55Z","2012-06-12T18:41:27Z",77
"dm-isbndb-adapter","senny","false","a DataMapper adapter for isbndb","User","false","false",116,5,"Ruby",true,true,true,true,false,1,false,0,"mit",2,1,"2008-11-13T21:42:30Z","2016-06-22T15:40:50Z","2009-02-15T16:02:24Z",5
"wysihat","joepestro","true","A WYSIWYG JavaScript framework (Please send messages and pull requests to ""josh"")","User","false","false",208,2,"JavaScript",true,true,true,true,false,0,false,0,"mit",2,106,"2008-11-13T20:58:01Z","2016-05-08T16:52:16Z","2008-11-07T15:08:19Z",2
"dbook-project-template","rjack","false","Template for docbook projects","User","false","false",163,4,,true,true,true,true,false,0,false,0,"NA",1,0,"2008-11-13T21:39:28Z","2016-05-08T16:52:21Z","2008-11-26T23:14:33Z",4
"async_observer","kristjan","true","Rails plugin that provides deep integration with Beanstalk.","User","false","false",160,36,"Ruby",true,true,true,true,false,9,false,1,"gpl-3.0",3,19,"2008-11-13T21:04:03Z","2017-11-11T04:22:00Z","2010-04-09T18:16:22Z",36
"beanstalkd","kristjan","true","Beanstalkd is a fast, distributed, in-memory workqueue service. Its interface is generic, but was designed for use in reducing the latency of page views in high-volume web applications by running most time-consuming tasks asynchronously.","User","false","false",553,3,"C",true,true,true,true,false,0,false,0,"gpl-3.0",2,625,"2008-11-13T21:45:25Z","2016-05-08T16:52:24Z","2008-11-14T04:46:08Z",3
"site","DarkTatka","false","Cvičení do počítačových sítí","User","false","false",103,3,"C++",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-13T21:45:14Z","2016-05-08T16:52:23Z","2008-12-16T22:10:30Z",3
"mangos","tecnomasters","true","MaNGOS is a free, Open Source implementation of a game server compatible with the original World of Warcraft client.","User","false","false",9125,2,"C++",true,true,true,true,false,0,false,0,"gpl-2.0",2,1329,"2008-11-13T22:00:35Z","2016-05-08T16:52:25Z","2008-11-13T21:06:29Z",2
"clojure-demo","mdelaurentis","false","Clojure Demo","User","false","false",80,2,,true,true,true,true,false,0,false,0,"NA",1,0,"2008-11-13T21:56:33Z","2016-05-08T16:52:24Z","2008-11-13T22:05:24Z",2
"ubuntuhomeserver","samuraipenguin","false","An application to install and configure your home server with ubuntu","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-13T22:02:52Z","2016-05-08T16:52:25Z",,2
"uml-generator","dancepartyy","false","Reads in a .h file and creates a UML diagram according to its contents.","User","false","false",,,,,,,,,,,,"NA",,,,,,
"scanty","bmizerany","true","The blog that's almost nothing","User","false","false",250,3,"Ruby",true,true,true,true,false,1,false,0,"NA",2,103,"2008-11-13T21:24:34Z","2017-06-03T04:24:24Z","2008-11-13T23:37:14Z",3
"gruff","erebor","true","Gruff graphing library for Ruby","User","true","false",2658,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,190,"2008-11-13T22:06:19Z","2016-05-08T16:52:26Z","2009-07-28T15:20:59Z",2
"gruff","nikosd","true","Gruff graphing library for Ruby","User","false","false",2679,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,190,"2008-11-13T22:10:59Z","2016-03-22T07:59:10Z","2009-10-07T20:39:51Z",2
"netwars","the-kenny","false","An Advance Wars clone for the PC (and Mac)","User","false","false",3610,11,"C++",true,true,true,true,true,2,false,1,"other",2,2,"2008-11-13T22:33:01Z","2016-05-08T16:52:27Z","2012-08-16T21:37:15Z",11
"herrnhuter-losung","bbolli","false","Shows the daily Herrnhuter Bible verse","User","false","false",280,2,"Python",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-13T22:42:58Z","2016-05-08T16:52:30Z","2008-11-17T22:30:33Z",2
"rcopy","rlb3","false","","User","false","false",85,2,"Perl",true,true,true,true,false,2,false,0,"NA",1,2,"2008-11-13T22:57:53Z","2016-05-08T16:52:31Z","2008-11-17T16:52:27Z",2
"red","collin","true","Red writes like Ruby and runs like JavaScript.","User","false","false",298,3,"Ruby",true,true,true,true,false,1,false,0,"mit",1,12,"2008-11-13T22:54:28Z","2016-09-22T18:46:23Z","2008-11-14T20:39:26Z",3
"d","dancepartyy","false","d","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-13T23:23:28Z","2016-05-08T16:52:33Z",,2
"rspec","gilesbowkett","true","Behaviour Driven Development framework for Ruby","User","false","false",13619,2,"Ruby",true,true,true,true,false,0,false,0,"mit",1,185,"2008-11-13T22:41:01Z","2016-05-08T16:52:29Z","2008-11-13T06:18:05Z",2
"config","delor","false","my config files","User","false","false",888,2,"VimL",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-23T11:16:52Z","2016-05-08T17:38:48Z","2008-11-23T14:03:12Z",2
"mission-control","mza","false","A simple framework for distributed scientific tasks, using Amazon Web Services.","User","false","false",687,18,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-23T11:21:52Z","2016-05-08T17:38:49Z","2009-04-30T20:47:03Z",18
"railify","jasonf","true","Builds a new Edge rails app pre-configured with a git repo, rspec, haml, and other various gems/plugins","User","false","false",88,2,,true,true,true,true,false,0,false,0,"NA",2,9,"2008-11-13T23:14:55Z","2016-05-08T16:52:32Z","2008-10-28T23:36:58Z",2
"layerful","fredwu","false","Layerful PHP framework.","User","false","false",48,5,,true,true,true,true,false,0,false,0,"NA",1,0,"2008-11-13T23:20:26Z","2016-05-08T16:52:32Z",,5
"launch-pad","mza","false","A gem for automating distributed tasks using Amazon Web Services","User","false","false",108,3,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-23T11:30:20Z","2016-05-08T17:38:49Z","2009-02-15T21:06:08Z",3
"wed","mihserf","false","","User","false","false",224,2,"JavaScript",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-23T12:34:38Z","2016-05-08T17:38:50Z","2008-12-01T11:49:27Z",2
"cython-codegen","cournape","false","some experiment to use ctypes codegen for cython","User","false","false",190,23,"Python",true,true,true,true,false,3,false,5,"mit",3,3,"2008-11-23T13:04:20Z","2017-09-19T19:42:45Z","2011-11-16T09:45:19Z",23
"godhacked","fone","false","","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-23T12:44:02Z","2016-05-08T17:38:51Z",,2
"renderlabs","gilleain","false","A meta-project composed of small experimental rendering projects for bio/chem-informatics","User","false","false",96,3,"Java",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-23T13:23:31Z","2016-05-08T17:38:52Z","2008-12-11T15:40:16Z",3
"opengl-foo","mtah","false","Just messing around with OpenGL and GLUT","User","false","false",84,2,"C++",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-23T14:24:57Z","2017-08-11T04:21:25Z","2008-11-23T16:34:57Z",2
"financeironostrilhos","rafarubert","false","Projeto Open Source para controle de contas a pagar e a receber.","User","false","false",556,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-23T14:55:43Z","2016-05-08T17:38:54Z","2008-11-22T22:51:31Z",2
"ruby-batch","bjornno","false","A simple batch processing framework in ruby","User","false","false",96,3,"Ruby",true,true,true,true,false,1,false,0,"mit",2,1,"2008-11-23T15:03:32Z","2016-05-08T17:38:55Z","2008-11-26T15:00:24Z",3
"grope","terminus","false","Profile based optimizations ","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-23T14:46:24Z","2016-05-08T17:38:54Z",,2
"happs-tutorial","tphyahoo","false","","User","false","false",848,2,,true,true,true,true,false,0,false,0,"bsd-3-clause",2,0,"2008-11-23T15:09:14Z","2016-05-08T17:38:55Z","2008-11-23T15:13:08Z",2
"nsaper","cech","true","Simple Java/Swing minesweeper","User","false","false",366,2,"Java",true,true,true,true,false,0,false,0,"NA",2,1,"2008-11-23T15:32:32Z","2016-05-08T17:38:57Z","2008-11-23T15:32:33Z",2
"hungryhawk","rubbish","true","my wife is a foods teacher. her students cook for the public. she spends a lot of time figuring out what groceries to buy and who ordered what. this project is intended to make her life easier so she can focus on teaching.","User","false","false",283,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,1,"2008-11-23T14:31:18Z","2016-05-08T17:38:53Z","2009-01-20T05:48:30Z",2
"xbox_tools","mwhuss","false","Various tools for retrieving Xbox information in Rails","User","false","false",88,2,"Ruby",true,true,true,true,false,0,false,0,"mit",1,0,"2008-11-23T16:10:32Z","2016-05-08T17:38:58Z","2008-11-24T18:29:58Z",2
"street","born2snipe","false","That's right, my playground is the street","User","false","false",88,1,"Java",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-23T16:17:30Z","2016-05-08T17:38:58Z","2008-12-06T16:18:40Z",1
"koomar","dirk","true","koomar is a simple IRC bot written in Python","User","false","false",94,2,"Python",true,true,true,true,false,1,false,0,"NA",2,2,"2008-11-23T15:23:39Z","2016-05-08T17:38:56Z","2008-11-25T21:31:09Z",2
